"","clean_word","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","model_size","lang","taint","freq","log_freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"1628","얼굴을",1,17,"얼굴을",9.72678089141846,8.57216453552246,9.32467269897461,"얼굴을",274.380952380952,153,153,"1000000",1000318,"ko","none",887,6.788,3,3.26072669029236,6.45491218566895,9226,43167,2,1,7.58343553543091,7.17375469207764,9.16097831726074,8.91594314575195,1,1
"1629","가지고",1,18,"가지고",5.44428634643555,8.54978561401367,9.32429313659668,"가지고",204.857142857143,125.142857142857,125.142857142857,"1000000",1000318,"ko","none",16245,9.696,3,9.72678089141846,3.26072669029236,887,9226,3,2,8.57216453552246,7.58343553543091,9.32467269897461,9.16097831726074,1,1
"1630","있는",1,19,"있는",1.97948813438416,4.00956058502197,7.93686151504517,"있는",127.52380952381,127.52380952381,127.52380952381,"1000000",1000318,"ko","none",107483,11.59,2,5.44428634643555,9.72678089141846,16245,887,3,3,8.54978561401367,8.57216453552246,9.32429313659668,9.32467269897461,1,1
"1631","것으로",1,20,"것으로",3.89657735824585,8.30670642852783,9.22493076324463,"것으로",130,104.809523809524,104.809523809524,"1000000",1000318,"ko","none",39728,10.59,3,1.97948813438416,5.44428634643555,107483,16245,2,3,4.00956058502197,8.54978561401367,7.93686151504517,9.32429313659668,1,1
"1632","그려지는데",1,21,"그려지는데,",24.2433362603188,6.67469596862793,8.93611431121826,"그려지는데,",288.238095238095,178.380952380952,156.809523809524,"1000000",1000318,"ko","none",5,1.609,5,3.89657735824585,1.97948813438416,39728,107483,3,2,8.30670642852783,4.00956058502197,9.22493076324463,7.93686151504517,1,1
"1633","이는",1,22,"이는",4.00858211517334,8.08272171020508,9.14305400848389,"이는",211.047619047619,198.428571428571,168.666666666667,"1000000",1000318,"ko","none",23814,10.078,2,24.2433362603188,3.89657735824585,5,39728,5,3,6.67469596862793,8.30670642852783,8.93611431121826,9.22493076324463,1,1
"1634","그가",1,23,"그가",6.07172775268555,7.75125741958618,9.11945819854736,"그가",230.380952380952,176.095238095238,153.285714285714,"1000000",1000318,"ko","none",14436,9.577,2,4.00858211517334,24.2433362603188,23814,5,2,5,8.08272171020508,6.67469596862793,9.14305400848389,8.93611431121826,1,1
"1635","미래와",1,24,"미래와",12.7514233589172,8.36647605895996,9.27908992767334,"미래와",397.571428571429,268.52380952381,209.47619047619,"1000000",1000318,"ko","none",37,3.611,3,6.07172775268555,4.00858211517334,14436,23814,2,2,7.75125741958618,8.08272171020508,9.11945819854736,9.14305400848389,1,1
"1636","과거를",1,25,"과거를",15.1010365486145,7.72634124755859,9.12751960754395,"과거를",298.095238095238,172.285714285714,157.952380952381,"1000000",1000318,"ko","none",390,5.966,3,12.7514233589172,6.07172775268555,37,14436,3,2,8.36647605895996,7.75125741958618,9.27908992767334,9.11945819854736,1,1
"1637","모두",1,26,"모두",5.98254776000977,8.08025741577148,9.11558628082275,"모두",216.761904761905,139.142857142857,139.142857142857,"1000000",1000318,"ko","none",27944,10.238,2,15.1010365486145,12.7514233589172,390,37,3,3,7.72634124755859,8.36647605895996,9.12751960754395,9.27908992767334,1,1
"1638","살피기",1,27,"살피기",20.060179233551,7.74488735198975,9.13011264801025,"살피기",369.095238095238,207.095238095238,207.095238095238,"1000000",1000318,"ko","none",27,3.296,3,5.98254776000977,15.1010365486145,27944,390,2,3,8.08025741577148,7.72634124755859,9.11558628082275,9.12751960754395,1,1
"1639","때문이다",1,28,"때문이다.",4.84322732314467,6.17881679534912,8.6694860458374,"때문이다.",354.285714285714,249.47619047619,170.047619047619,"1000000",1000318,"ko","none",34,3.526,4,20.060179233551,5.98254776000977,27,27944,3,2,7.74488735198975,8.08025741577148,9.13011264801025,9.11558628082275,1,1
"1640","야",1,29,"야",8.25414276123047,7.22773838043213,8.90579891204834,"야",71.6190476190476,71.6190476190476,62.5714285714286,"1000000",1000318,"ko","none",34,3.526,1,4.84322732314467,20.060179233551,34,27,4,3,6.17881679534912,7.74488735198975,8.6694860458374,9.13011264801025,1,1
"1641","누스는",1,30,"누스는",19.6861553192139,7.48834466934204,8.89469814300537,"누스는",325.904761904762,222.47619047619,175.666666666667,"1000000",1000318,"ko","none",5,1.609,3,8.25414276123047,4.84322732314467,34,34,1,4,7.22773838043213,6.17881679534912,8.90579891204834,8.6694860458374,1,1
"1642","갈등의",1,31,"갈등의",14.1082515716553,8.15442562103271,9.16222190856934,"갈등의",542.619047619048,226.238095238095,180.52380952381,"1000000",1000318,"ko","none",143,4.963,3,19.6861553192139,8.25414276123047,5,34,3,1,7.48834466934204,7.22773838043213,8.89469814300537,8.90579891204834,1,1
"1643","시작과",1,32,"시작과",12.4470405578613,8.63054752349854,9.33835601806641,"시작과",528.380952380952,260.619047619048,210.904761904762,"1000000",1000318,"ko","none",223,5.407,3,14.1082515716553,19.6861553192139,143,5,3,3,8.15442562103271,7.48834466934204,9.16222190856934,8.89469814300537,1,1
"1644","끝을",1,33,"끝을",12.5072112083435,8.11067771911621,9.19733715057373,"끝을",273.904761904762,158.238095238095,127.52380952381,"1000000",1000318,"ko","none",524,6.261,2,12.4470405578613,14.1082515716553,223,143,3,3,8.63054752349854,8.15442562103271,9.33835601806641,9.16222190856934,1,1
"1645","주재하고",1,34,"주재하고,",20.6836621761322,7.92937326431274,9.05799865722656,"주재하고,",375.428571428571,192.952380952381,165.142857142857,"1000000",1000318,"ko","none",42,3.738,4,12.5072112083435,12.4470405578613,524,223,2,3,8.11067771911621,8.63054752349854,9.19733715057373,9.33835601806641,1,1
"1646","이에",1,35,"이에",6.44884586334229,8.12741184234619,9.16172027587891,"이에",191.952380952381,138.571428571429,119.238095238095,"1000000",1000318,"ko","none",20561,9.931,2,20.6836621761322,12.5072112083435,42,524,4,2,7.92937326431274,8.11067771911621,9.05799865722656,9.19733715057373,1,1
"1647","따라",1,36,"따라",1.862344622612,6.69341325759888,8.95054912567139,"따라",230.47619047619,165,145.238095238095,"1000000",1000318,"ko","none",38265,10.552,2,6.44884586334229,20.6836621761322,20561,42,2,4,8.12741184234619,7.92937326431274,9.16172027587891,9.05799865722656,1,1
"1648","전쟁과",1,37,"전쟁과",11.425835609436,7.92877960205078,9.12565422058105,"전쟁과",402.285714285714,213.52380952381,196.571428571429,"1000000",1000318,"ko","none",527,6.267,3,1.862344622612,6.44884586334229,38265,20561,2,2,6.69341325759888,8.12741184234619,8.95054912567139,9.16172027587891,1,1
"1649","평화",1,38,"평화",8.15628433227539,8.0528621673584,9.18650245666504,"평화",274.857142857143,185.047619047619,163.952380952381,"1000000",1000318,"ko","none",1124,7.025,2,11.425835609436,1.862344622612,527,38265,3,2,7.92877960205078,6.69341325759888,9.12565422058105,8.95054912567139,1,1
"1650","역시",1,39,"역시",7.2343225479126,6.30716705322266,8.59899997711182,"역시",260.238095238095,192.571428571429,163.904761904762,"1000000",1000318,"ko","none",12819,9.459,2,8.15628433227539,11.425835609436,1124,527,2,3,8.0528621673584,7.92877960205078,9.18650245666504,9.12565422058105,1,1
"1651","야누스",1,41,"야누스",17.4207391738892,7.20360136032104,8.89186096191406,"야누스",290.047619047619,210.714285714286,158.857142857143,"1000000",1000318,"ko","none",13,2.565,3,7.2343225479126,8.15628433227539,12819,1124,2,2,6.30716705322266,8.0528621673584,8.59899997711182,9.18650245666504,1,1
"1652","사원의",1,42,"사원의",13.0524423122406,4.72642135620117,8.09847354888916,"사원의",506.619047619048,344.047619047619,250.714285714286,"1000000",1000318,"ko","none",253,5.533,3,17.4207391738892,7.2343225479126,13,12819,3,2,7.20360136032104,6.30716705322266,8.89186096191406,8.59899997711182,1,1
"1653","문은",1,43,"문은",11.8377618789673,8.6361026763916,9.33635902404785,"문은",256.571428571429,183.761904761905,157.809523809524,"1000000",1000318,"ko","none",247,5.509,2,13.0524423122406,17.4207391738892,253,13,3,3,4.72642135620117,7.20360136032104,8.09847354888916,8.89186096191406,1,1
"1654","전",1,44,"전",5.90611934661865,8.16717338562012,9.16238212585449,"전",53.1428571428571,43.5714285714286,43.5714285714286,"1000000",1000318,"ko","none",20582,9.932,1,11.8377618789673,13.0524423122406,247,253,2,3,8.6361026763916,4.72642135620117,9.33635902404785,8.09847354888916,1,1
"1655","열려",1,46,"열려",11.3972139358521,8.18574523925781,9.17158031463623,"열려",328.380952380952,158.857142857143,129.666666666667,"1000000",1000318,"ko","none",388,5.961,2,5.90611934661865,11.8377618789673,20582,247,1,2,8.16717338562012,8.6361026763916,9.16238212585449,9.33635902404785,1,1
"1656","있고",1,47,"있고",4.90685844421387,6.36283588409424,8.63403224945068,"있고",193.714285714286,124.238095238095,124.238095238095,"1000000",1000318,"ko","none",8891,9.093,2,11.3972139358521,5.90611934661865,388,20582,2,1,8.18574523925781,8.16717338562012,9.17158031463623,9.16238212585449,1,1
"1657","평화의",1,48,"평화의",13.4612100124359,2.43527102470398,7.68480587005615,"평화의",372.714285714286,214.904761904762,196.904761904762,"1000000",1000318,"ko","none",281,5.638,3,4.90685844421387,11.3972139358521,8891,388,2,2,6.36283588409424,8.18574523925781,8.63403224945068,9.17158031463623,1,1
"1658","시기에는",1,49,"시기에는",10.4231877326965,8.54804515838623,9.30717658996582,"시기에는",373.904761904762,203.095238095238,155.238095238095,"1000000",1000318,"ko","none",670,6.507,4,13.4612100124359,4.90685844421387,281,8891,3,2,2.43527102470398,6.36283588409424,7.68480587005615,8.63403224945068,1,1
"1659","닫혀",1,50,"닫혀",16.4785833358765,8.10510635375977,9.14872646331787,"닫혀",253.238095238095,196.714285714286,168.380952380952,"1000000",1000318,"ko","none",88,4.477,2,10.4231877326965,13.4612100124359,670,281,4,3,8.54804515838623,2.43527102470398,9.30717658996582,7.68480587005615,1,1
"1660","있다",1,51,"있다.",2.95590977370739,6.79619789123535,8.75897979736328,"있다.",110.571428571429,93.1428571428571,93.1428571428571,"1000000",1000318,"ko","none",1260,7.139,2,16.4785833358765,10.4231877326965,88,670,2,4,8.10510635375977,8.54804515838623,9.14872646331787,9.30717658996582,1,1
"1661","문의",1,52,"문의",12.0286641120911,7.32274198532104,8.93624019622803,"문의",310.666666666667,207.809523809524,157.380952380952,"1000000",1000318,"ko","none",203,5.313,2,2.95590977370739,16.4785833358765,1260,88,2,2,6.79619789123535,8.10510635375977,8.75897979736328,9.14872646331787,1,1
"1662","신으로서",1,53,"신으로서",13.6212911605835,8.5700798034668,9.31938743591309,"신으로서",586.095238095238,320.285714285714,223,"1000000",1000318,"ko","none",29,3.367,4,12.0286641120911,2.95590977370739,203,1260,2,2,7.32274198532104,6.79619789123535,8.93624019622803,8.75897979736328,1,1
"1663","야누스는",1,54,"야누스는",18.9488673210144,7.19477891921997,8.99003028869629,"야누스는",305.238095238095,204.666666666667,178.571428571429,"1000000",1000318,"ko","none",9,2.197,4,13.6212911605835,12.0286641120911,29,203,4,2,8.5700798034668,7.32274198532104,9.31938743591309,8.93624019622803,1,1
"1664","집의",1,55,"집의",10.8521480560303,8.17097473144531,9.16839027404785,"집의",315.095238095238,224.571428571429,197.904761904762,"1000000",1000318,"ko","none",348,5.852,2,18.9488673210144,13.6212911605835,9,29,4,4,7.19477891921997,8.5700798034668,8.99003028869629,9.31938743591309,1,1
"1665","문으로",1,56,"문으로",13.1417164802551,8.55619430541992,9.30923080444336,"문으로",444.52380952381,279.52380952381,217.714285714286,"1000000",1000318,"ko","none",101,4.615,3,10.8521480560303,18.9488673210144,348,9,2,4,8.17097473144531,7.19477891921997,9.16839027404785,8.99003028869629,1,1
"1666","나가고",1,57,"나가고",10.9982028007507,8.03032875061035,9.17520332336426,"나가고",360.047619047619,292.714285714286,213.428571428571,"1000000",1000318,"ko","none",243,5.493,3,13.1417164802551,10.8521480560303,101,348,3,2,8.55619430541992,8.17097473144531,9.30923080444336,9.16839027404785,1,1
"1667","는",1,59,"는",10.7021684646606,6.73288106918335,8.58402919769287,"는",25,25,25,"1000000",1000318,"ko","none",4445,8.4,1,10.9982028007507,13.1417164802551,243,101,3,3,8.03032875061035,8.55619430541992,9.17520332336426,9.30923080444336,1,1
"1668","것과도",1,60,"것과도",12.310076713562,8.02762222290039,9.13210964202881,"것과도",367.333333333333,244.952380952381,169.47619047619,"1000000",1000318,"ko","none",52,3.951,3,10.7021684646606,10.9982028007507,4445,243,1,3,6.73288106918335,8.03032875061035,8.58402919769287,9.17520332336426,1,1
"1669","야누스는",1,62,"야누스는",19.7566246986389,7.35899782180786,8.92492961883545,"야누스는",374.619047619048,208,150.047619047619,"1000000",1000318,"ko","none",9,2.197,4,12.310076713562,10.7021684646606,52,4445,3,1,8.02762222290039,6.73288106918335,9.13210964202881,8.58402919769287,1,1
"1670","종종",1,63,"종종",7.39790630340576,8.04926300048828,9.13170909881592,"종종",212.428571428571,169.238095238095,153.095238095238,"1000000",1000318,"ko","none",3881,8.264,2,19.7566246986389,12.310076713562,9,52,4,3,7.35899782180786,8.02762222290039,8.92492961883545,9.13210964202881,1,1
"1671","변화와",1,64,"변화와",12.9936134815216,7.53681659698486,9.05361270904541,"변화와",397.952380952381,201,175.666666666667,"1000000",1000318,"ko","none",334,5.811,3,7.39790630340576,19.7566246986389,3881,9,2,4,8.04926300048828,7.35899782180786,9.13170909881592,8.92492961883545,1,1
"1672","상징하는데",1,66,"상징하는데,",17.6138831377029,7.86199903488159,9.04067325592041,"상징하는데,",275.714285714286,175.047619047619,126.809523809524,"1000000",1000318,"ko","none",6,1.792,5,12.9936134815216,7.39790630340576,334,3881,3,2,7.53681659698486,8.04926300048828,9.05361270904541,9.13170909881592,1,1
"1673","그",1,67,"그",4.41729354858398,7.9163761138916,9.08895015716553,"그",43.1428571428571,43.1428571428571,43.1428571428571,"1000000",1000318,"ko","none",132502,11.794,1,17.6138831377029,12.9936134815216,6,334,5,3,7.86199903488159,7.53681659698486,9.04067325592041,9.05361270904541,1,1
"1674","예로",1,68,"예로",9.99699592590332,7.99658870697021,9.21179389953613,"예로",277.285714285714,161.142857142857,129.619047619048,"1000000",1000318,"ko","none",1410,7.251,2,4.41729354858398,17.6138831377029,132502,6,1,5,7.9163761138916,7.86199903488159,9.08895015716553,9.04067325592041,1,1
"1675","하나의",1,69,"하나의",9.17516803741455,4.63276958465576,8.44847106933594,"하나의",398.333333333333,269.619047619048,220,"1000000",1000318,"ko","none",7135,8.873,3,9.99699592590332,4.41729354858398,1410,132502,2,1,7.99658870697021,7.9163761138916,9.21179389953613,9.08895015716553,1,1
"1676","상태에서",1,70,"상태에서",9.83839416503906,8.30256652832031,9.2328519821167,"상태에서",450.095238095238,309.095238095238,226.380952380952,"1000000",1000318,"ko","none",2012,7.607,4,9.17516803741455,9.99699592590332,7135,1410,3,2,4.63276958465576,7.99658870697021,8.44847106933594,9.21179389953613,1,1
"1677","다른",1,71,"다른",6.32341146469116,8.10431098937988,9.1651668548584,"다른",226.666666666667,193.52380952381,178.761904761905,"1000000",1000318,"ko","none",53516,10.888,2,9.83839416503906,9.17516803741455,2012,7135,4,3,8.30256652832031,4.63276958465576,9.2328519821167,8.44847106933594,1,1
"1678","상태",1,72,"상태",7.34221267700195,8.43145275115967,9.28421688079834,"상태",82.6190476190476,64.4761904761905,64.4761904761905,"1000000",1000318,"ko","none",676,6.516,2,6.32341146469116,9.83839416503906,53516,2012,2,4,8.10431098937988,8.30256652832031,9.1651668548584,9.2328519821167,1,1
"1679","로",1,73,"로",8.60909795761108,4.18155717849731,7.85652589797974,"로",29.3333333333333,29.3333333333333,29.3333333333333,"1000000",1000318,"ko","none",1783,7.486,1,7.34221267700195,6.32341146469116,676,53516,2,2,8.43145275115967,8.10431098937988,9.28421688079834,9.1651668548584,1,1
"1680","혹은",1,74,"혹은",9.19647789001465,7.57719278335571,9.07345771789551,"혹은",274.52380952381,205.666666666667,174.47619047619,"1000000",1000318,"ko","none",9710,9.181,2,8.60909795761108,7.34221267700195,1783,676,1,2,4.18155717849731,8.43145275115967,7.85652589797974,9.28421688079834,1,1
"1681","하나의",1,75,"하나의",7.7335901260376,8.06018543243408,9.14487266540527,"하나의",308,145.571428571429,139.952380952381,"1000000",1000318,"ko","none",7135,8.873,3,9.19647789001465,8.60909795761108,9710,1783,2,1,7.57719278335571,4.18155717849731,9.07345771789551,7.85652589797974,1,1
"1682","관점에서",1,76,"관점에서",9.1755313873291,8.33659076690674,9.24259090423584,"관점에서",314.666666666667,242.285714285714,185.666666666667,"1000000",1000318,"ko","none",1156,7.053,4,7.7335901260376,9.19647789001465,7135,9710,3,2,8.06018543243408,7.57719278335571,9.14487266540527,9.07345771789551,1,1
"1683","다른",1,77,"다른",6.83505916595459,7.427734375,9.01846981048584,"다른",121,78.7619047619048,78.7619047619048,"1000000",1000318,"ko","none",53516,10.888,2,9.1755313873291,7.7335901260376,1156,7135,4,3,8.33659076690674,8.06018543243408,9.24259090423584,9.14487266540527,1,1
"1684","진보",1,79,"진보,",16.4358558654785,8.48150825500488,9.28282928466797,"진보,",224.428571428571,189.619047619048,189.619047619048,"1000000",1000318,"ko","none",313,5.746,2,6.83505916595459,9.1755313873291,53516,1156,2,4,7.427734375,8.33659076690674,9.01846981048584,9.24259090423584,1,1
"1685","그리고",1,80,"그리고",5.07812404632568,7.93348836898804,9.1015510559082,"그리고",134.428571428571,111.666666666667,104.714285714286,"1000000",1000318,"ko","none",40124,10.6,3,16.4358558654785,6.83505916595459,313,53516,2,2,8.48150825500488,7.427734375,9.28282928466797,9.01846981048584,1,1
"1686","어린이에서",1,81,"어린이에서",15.8384475708008,7.53531265258789,9.02828502655029,"어린이에서",523.238095238095,304.238095238095,208.47619047619,"1000000",1000318,"ko","none",6,1.792,5,5.07812404632568,16.4358558654785,40124,313,3,2,7.93348836898804,8.48150825500488,9.1015510559082,9.28282928466797,1,1
"1687","성장",1,83,"성장",8.20308876037598,8.53162002563477,9.29580307006836,"성장",234,145.47619047619,125.238095238095,"1000000",1000318,"ko","none",625,6.438,2,15.8384475708008,5.07812404632568,6,40124,5,3,7.53531265258789,7.93348836898804,9.02828502655029,9.1015510559082,1,1
"1688","등을",1,84,"등을",8.41829586029053,5.18873643875122,7.86141729354858,"등을",243.285714285714,205.380952380952,191.47619047619,"1000000",1000318,"ko","none",25431,10.144,2,8.20308876037598,15.8384475708008,625,6,2,5,8.53162002563477,7.53531265258789,9.29580307006836,9.02828502655029,1,1
"1689","들",1,85,"들",6.03199005126953,8.02334594726562,9.09871864318848,"들",117.047619047619,95.5714285714286,95.5714285714286,"1000000",1000318,"ko","none",1761,7.474,1,8.41829586029053,8.20308876037598,25431,625,2,2,5.18873643875122,8.53162002563477,7.86141729354858,9.29580307006836,1,1
"1690","수",1,86,"수",1.47817945480347,6.40258979797363,8.71522331237793,"수",55.7619047619048,55.7619047619048,55.7619047619048,"1000000",1000318,"ko","none",157608,11.968,1,6.03199005126953,8.41829586029053,1761,25431,1,2,8.02334594726562,5.18873643875122,9.09871864318848,7.86141729354858,1,1
"1691","있",1,87,"있",7.81225681304932,4.04584980010986,7.8828272819519,"있",12.2380952380952,12.2380952380952,12.2380952380952,"1000000",1000318,"ko","none",31,3.434,1,1.47817945480347,6.03199005126953,157608,1761,1,1,6.40258979797363,8.02334594726562,8.71522331237793,9.09871864318848,1,1
"1692","다",1,88,"다.",15.3136444091797,6.57221984863281,8.64487648010254,"다.",64.9523809523809,59.2857142857143,50.0952380952381,"1000000",1000318,"ko","none",5198,8.556,1,7.81225681304932,1.47817945480347,31,157608,1,1,4.04584980010986,6.40258979797363,7.8828272819519,8.71522331237793,1,1
"1693","따라서",1,89,"따라서",5.23737621307373,7.41374969482422,8.92753982543945,"따라서",260.142857142857,204.47619047619,160.619047619048,"1000000",1000318,"ko","none",11619,9.36,3,15.3136444091797,7.81225681304932,5198,31,1,1,6.57221984863281,4.04584980010986,8.64487648010254,7.8828272819519,1,1
"1694","야누스는",1,90,"야누스는",18.4063376188278,7.57581806182861,9.02771472930908,"야누스는",240.809523809524,166.190476190476,133.380952380952,"1000000",1000318,"ko","none",9,2.197,4,5.23737621307373,15.3136444091797,11619,5198,3,1,7.41374969482422,6.57221984863281,8.92753982543945,8.64487648010254,1,1
"1695","결혼과",1,91,"결혼과",13.3427085876465,8.14540386199951,9.15549182891846,"결혼과",223.52380952381,174.52380952381,167.428571428571,"1000000",1000318,"ko","none",158,5.063,3,18.4063376188278,5.23737621307373,9,11619,4,3,7.57581806182861,7.41374969482422,9.02771472930908,8.92753982543945,1,1
"1696","죽음",1,92,"죽음",8.09922218322754,8.00125217437744,9.1552267074585,"죽음",135.095238095238,116.428571428571,109.380952380952,"1000000",1000318,"ko","none",390,5.966,2,13.3427085876465,18.4063376188278,158,9,3,4,8.14540386199951,7.57581806182861,9.15549182891846,9.02771472930908,1,1
"1697","그리고",1,93,"그리고",7.87129259109497,3.82787227630615,7.50230503082275,"그리고",172.047619047619,157.095238095238,148.333333333333,"1000000",1000318,"ko","none",40124,10.6,3,8.09922218322754,13.3427085876465,390,158,2,3,8.00125217437744,8.14540386199951,9.1552267074585,9.15549182891846,1,1
"1698","그",1,94,"그",4.75308609008789,7.84238910675049,9.09441757202148,"그",43.4285714285714,43.4285714285714,43.4285714285714,"1000000",1000318,"ko","none",132502,11.794,1,7.87129259109497,8.09922218322754,40124,390,3,2,3.82787227630615,8.00125217437744,7.50230503082275,9.1552267074585,1,1
"1699","외",1,95,"외",6.01645803451538,8.05989265441895,9.23246383666992,"외",72.0476190476191,72.0476190476191,72.0476190476191,"1000000",1000318,"ko","none",1599,7.377,1,4.75308609008789,7.87129259109497,132502,40124,1,3,7.84238910675049,3.82787227630615,9.09441757202148,7.50230503082275,1,1
"1700","다른",1,96,"다른",10.1015129089355,7.22199821472168,8.76677417755127,"다른",153.761904761905,146.333333333333,146.333333333333,"1000000",1000318,"ko","none",53516,10.888,2,6.01645803451538,4.75308609008789,1599,132502,1,1,8.05989265441895,7.84238910675049,9.23246383666992,9.09441757202148,1,1
"1701","시작의",1,97,"시작의",12.1250715255737,8.44519805908203,9.27668190002441,"시작의",250.095238095238,152.238095238095,146.761904761905,"1000000",1000318,"ko","none",35,3.555,3,10.1015129089355,6.01645803451538,53516,1599,2,1,7.22199821472168,8.05989265441895,8.76677417755127,9.23246383666992,1,1
"1702","아니라",1,99,"아니라",5.71842765808105,8.09737968444824,9.13809680938721,"아니라",192.238095238095,131.47619047619,131.47619047619,"1000000",1000318,"ko","none",14764,9.6,3,12.1250715255737,10.1015129089355,35,53516,3,2,8.44519805908203,7.22199821472168,9.27668190002441,8.76677417755127,1,1
"1703","작물을",1,101,"작물을",13.2980217933655,7.16779279708862,8.8860502243042,"작물을",321.047619047619,261.47619047619,212.952380952381,"1000000",1000318,"ko","none",92,4.522,3,5.71842765808105,12.1250715255737,14764,35,3,3,8.09737968444824,8.44519805908203,9.13809680938721,9.27668190002441,1,1
"1704","심는",1,102,"심는",15.4328413009644,7.85827541351318,9.019211769104,"심는",50,27.5238095238095,27.5238095238095,"1000000",1000318,"ko","none",106,4.663,2,13.2980217933655,5.71842765808105,92,14764,3,3,7.16779279708862,8.09737968444824,8.8860502243042,9.13809680938721,1,1
"1705","시기가",1,103,"시기가",11.8498365879059,8.17073249816895,9.16030406951904,"시기가",166.666666666667,143.47619047619,119.761904761905,"1000000",1000318,"ko","none",568,6.342,3,15.4328413009644,13.2980217933655,106,92,2,3,7.85827541351318,7.16779279708862,9.019211769104,8.8860502243042,1,1
"1706","시작될",1,104,"시작될",11.6791925430298,7.78454780578613,9.05064392089844,"시작될",276.571428571429,189.952380952381,146.52380952381,"1000000",1000318,"ko","none",280,5.635,3,11.8498365879059,15.4328413009644,568,106,3,2,8.17073249816895,7.85827541351318,9.16030406951904,9.019211769104,1,1
"1707","때에도",1,105,"때에도",9.56348991394043,2.65672540664673,7.65245008468628,"때에도",165.857142857143,131.714285714286,110.761904761905,"1000000",1000318,"ko","none",955,6.862,3,11.6791925430298,11.8498365879059,280,568,3,3,7.78454780578613,8.17073249816895,9.05064392089844,9.16030406951904,1,1
"1708","야누스는",1,107,"야누스는",18.9827762842178,7.37255001068115,8.90379428863525,"야누스는",333.238095238095,223.666666666667,177.714285714286,"1000000",1000318,"ko","none",9,2.197,4,9.56348991394043,11.6791925430298,955,280,3,3,2.65672540664673,7.78454780578613,7.65245008468628,9.05064392089844,1,1
"1709","그만을",1,108,"그만을",14.8119964599609,8.16810417175293,9.15006351470947,"그만을",471.666666666667,285.238095238095,222.380952380952,"1000000",1000318,"ko","none",2,0.693,3,18.9827762842178,9.56348991394043,9,955,4,3,7.37255001068115,2.65672540664673,8.90379428863525,7.65245008468628,1,1
"1710","위한",1,109,"위한",5.68590259552002,8.22302055358887,9.15134906768799,"위한",237.52380952381,164.095238095238,164.095238095238,"1000000",1000318,"ko","none",28857,10.27,2,14.8119964599609,18.9827762842178,2,9,3,4,8.16810417175293,7.37255001068115,9.15006351470947,8.90379428863525,1,1
"1711","사제가",1,110,"사제가",13.0229933261871,8.35051727294922,9.25222778320312,"사제가",450.904761904762,237.047619047619,206,"1000000",1000318,"ko","none",264,5.576,3,5.68590259552002,14.8119964599609,28857,2,2,3,8.22302055358887,8.16810417175293,9.15134906768799,9.15006351470947,1,1
"1712","할당된",1,111,"할당된",14.5610218048096,8.00641441345215,9.1197681427002,"할당된",393.428571428571,202.714285714286,166.809523809524,"1000000",1000318,"ko","none",214,5.366,3,13.0229933261871,5.68590259552002,264,28857,3,2,8.35051727294922,8.22302055358887,9.25222778320312,9.15134906768799,1,1
"1713","적은",1,112,"적은",9.33047962188721,8.12906169891357,9.16019344329834,"적은",147.761904761905,112.190476190476,112.190476190476,"1000000",1000318,"ko","none",3653,8.203,2,14.5610218048096,13.0229933261871,214,264,3,3,8.00641441345215,8.35051727294922,9.1197681427002,9.25222778320312,1,1
"1714","없었으나",1,113,"없었으나,",14.9888980388641,8.10100650787354,9.2005090713501,"없었으나,",346,255,201.142857142857,"1000000",1000318,"ko","none",227,5.425,4,9.33047962188721,14.5610218048096,3653,214,2,3,8.12906169891357,8.00641441345215,9.16019344329834,9.1197681427002,1,1
"1715","대사제들이",1,114,"대사제들이",25.9665760993958,7.99881982803345,9.10612201690674,"대사제들이",385.380952380952,246.761904761905,217.380952380952,"1000000",1000318,"ko","none",4,1.386,5,14.9888980388641,9.33047962188721,227,3653,4,2,8.10100650787354,8.12906169891357,9.2005090713501,9.16019344329834,1,1
"1716","직접",1,115,"직접",5.84309244155884,8.1020565032959,9.14533519744873,"직접",185.761904761905,145.714285714286,118.142857142857,"1000000",1000318,"ko","none",10850,9.292,2,25.9665760993958,14.9888980388641,4,227,5,4,7.99881982803345,8.10100650787354,9.10612201690674,9.2005090713501,1,1
"1717","야누스의",1,116,"야누스의",20.0311591625214,8.13565158843994,9.20785236358643,"야누스의",432.666666666667,256.238095238095,171.238095238095,"1000000",1000318,"ko","none",6,1.792,4,5.84309244155884,25.9665760993958,10850,4,2,5,8.1020565032959,7.99881982803345,9.14533519744873,9.10612201690674,1,1
"1718","의식을",1,117,"의식을",8.09074306488037,8.57243156433105,9.29975414276123,"의식을",308.714285714286,184.52380952381,166.333333333333,"1000000",1000318,"ko","none",1059,6.965,3,20.0311591625214,5.84309244155884,6,10850,4,2,8.13565158843994,8.1020565032959,9.20785236358643,9.14533519744873,1,1
"1719","야누스는",1,119,"야누스는",19.0752284526825,7.37316370010376,8.89994239807129,"야누스는",364.809523809524,246.857142857143,172.428571428571,"1000000",1000318,"ko","none",9,2.197,4,8.09074306488037,20.0311591625214,1059,6,3,4,8.57243156433105,8.13565158843994,9.29975414276123,9.20785236358643,1,1
