"","clean_word","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","model_size","lang","taint","freq","log_freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"1347","Yelken",10,95,"Yelken",14.3378448486328,6.32175016403198,8.13128471374512,"Yelken",215.5,205.642857142857,185.357142857143,"-1",48430061,"tr","none",79,4.369,6,7.23307490348816,1.71231079101562,20,4367,13,8,2.83616638183594,1.56629157066345,5.47907876968384,4.38365936279297,10,10
"1348","Çağı'nın",10,96,"Çağı'nın",4.26703536510468,4.56054067611694,7.31733417510986,"Çağı'nın",595.357142857143,405.928571428571,199.285714285714,"-1",48430061,"tr","none",103,4.635,8,14.3378448486328,7.23307490348816,79,20,6,13,6.32175016403198,2.83616638183594,8.13128471374512,5.47907876968384,10,10
"1349","zirve",10,97,"zirve",6.28435039520264,3.92028474807739,6.76197195053101,"zirve",498.428571428571,171.785714285714,146.785714285714,"-1",48430061,"tr","none",297,5.694,5,4.26703536510468,14.3378448486328,103,79,8,6,4.56054067611694,6.32175016403198,7.31733417510986,8.13128471374512,10,10
"1350","dönemlerinde",10,98,"dönemlerinde",4.20959281921387,2.64192819595337,5.59432220458984,"dönemlerinde",596.428571428571,291.357142857143,177.785714285714,"-1",48430061,"tr","none",1053,6.959,12,6.28435039520264,4.26703536510468,297,103,5,8,3.92028474807739,4.56054067611694,6.76197195053101,7.31733417510986,10,10
"1351","gemiler",10,99,"gemiler",7.22010898590088,4.49038696289062,7.63031530380249,"gemiler",368.642857142857,254.571428571429,205.214285714286,"-1",48430061,"tr","none",447,6.103,7,4.20959281921387,6.28435039520264,1053,297,12,5,2.64192819595337,3.92028474807739,5.59432220458984,6.76197195053101,10,10
"1352","geleneksel",10,100,"geleneksel",6.66626691818237,5.1053991317749,7.71259164810181,"geleneksel",566.285714285714,315.857142857143,203.785714285714,"-1",48430061,"tr","none",4310,8.369,10,7.22010898590088,4.20959281921387,447,1053,7,12,4.49038696289062,2.64192819595337,7.63031530380249,5.59432220458984,10,10
"1353","olarak",10,101,"olarak",0.130112737417221,1.04099929332733,5.78350114822388,"olarak",246.428571428571,209.857142857143,182.142857142857,"-1",48430061,"tr","none",213662,12.272,6,6.66626691818237,7.22010898590088,4310,447,10,7,5.1053991317749,4.49038696289062,7.71259164810181,7.63031530380249,10,10
"1354","belli",10,103,"belli",8.02261829376221,4.42853450775146,7.05100440979004,"belli",404.714285714286,210.5,190.571428571429,"-1",48430061,"tr","none",4330,8.373,5,0.130112737417221,6.66626691818237,213662,4310,6,10,1.04099929332733,5.1053991317749,5.78350114822388,7.71259164810181,10,10
"1355","eden",10,104,"eden",2.96845388412476,4.11996746063232,6.93050241470337,"eden",327.071428571429,193.428571428571,193.428571428571,"-1",48430061,"tr","none",18054,9.801,4,8.02261829376221,0.130112737417221,4330,213662,5,6,4.42853450775146,1.04099929332733,7.05100440979004,5.78350114822388,10,10
"1356","bayraklar",10,105,"bayraklar",3.54877442121506,6.00934219360352,8.03589820861816,"bayraklar",411.071428571429,271,239.428571428571,"-1",48430061,"tr","none",61,4.111,9,2.96845388412476,8.02261829376221,18054,4330,4,5,4.11996746063232,4.42853450775146,6.93050241470337,7.05100440979004,10,10
"1357","taşıyordu",10,106,"taşıyordu.",5.92031695693731,5.37929248809814,7.45614576339722,"taşıyordu.",400.214285714286,252.785714285714,222.071428571429,"-1",48430061,"tr","none",34,3.526,9,3.54877442121506,2.96845388412476,61,18054,9,4,6.00934219360352,4.11996746063232,8.03589820861816,6.93050241470337,10,10
"1358","Bu",10,107,"Bu",2.63480520248413,4.36351156234741,7.29949378967285,"Bu",112.214285714286,112.214285714286,112.214285714286,"-1",48430061,"tr","none",115159,11.654,2,5.92031695693731,3.54877442121506,34,61,9,9,5.37929248809814,6.00934219360352,7.45614576339722,8.03589820861816,10,10
"1359","aynı",10,108,"aynı",7.49750518798828,4.2341136932373,7.09807205200195,"aynı",144.571428571429,131.571428571429,123.142857142857,"-1",48430061,"tr","none",30180,10.315,4,2.63480520248413,5.92031695693731,115159,34,2,9,4.36351156234741,5.37929248809814,7.29949378967285,7.45614576339722,10,10
"1360","zamanda",10,109,"zamanda",0.123706005513668,0.889178276062012,5.25565910339355,"zamanda",308.571428571429,203.071428571429,159.571428571429,"-1",48430061,"tr","none",14902,9.609,7,7.49750518798828,2.63480520248413,30180,115159,4,2,4.2341136932373,4.36351156234741,7.09807205200195,7.29949378967285,10,10
"1361","denizcilikte",10,110,"denizcilikte",5.41403597593307,6.4687180519104,8.23855781555176,"denizcilikte",408.571428571429,189.071428571429,125.642857142857,"-1",48430061,"tr","none",22,3.091,12,0.123706005513668,7.49750518798828,14902,30180,7,4,0.889178276062012,4.2341136932373,5.25565910339355,7.09807205200195,10,10
"1362","bir",10,111,"bir",3.93218851089478,5.11465263366699,7.74179983139038,"bir",108.5,96.5,96.5,"-1",48430061,"tr","none",509451,13.141,3,5.41403597593307,0.123706005513668,22,14902,12,7,6.4687180519104,0.889178276062012,8.23855781555176,5.25565910339355,10,10
"1363","iletişim",10,112,"iletişim",7.77818870544434,6.75549221038818,8.1479320526123,"iletişim",231.142857142857,202.5,165.928571428571,"-1",48430061,"tr","none",2137,7.667,8,3.93218851089478,5.41403597593307,509451,22,3,12,5.11465263366699,6.4687180519104,7.74179983139038,8.23855781555176,10,10
"1364","yolu",10,113,"yolu",4.5800895690918,2.56427907943726,6.26181602478027,"yolu",159.071428571429,147.857142857143,116.071428571429,"-1",48430061,"tr","none",4280,8.362,4,7.77818870544434,3.93218851089478,2137,509451,8,3,6.75549221038818,5.11465263366699,8.1479320526123,7.74179983139038,10,10
"1365","haline",10,114,"haline",3.91058015823364,3.43353939056396,6.39861726760864,"haline",167.642857142857,115.428571428571,108,"-1",48430061,"tr","none",7696,8.948,6,4.5800895690918,7.77818870544434,4280,2137,4,8,2.56427907943726,6.75549221038818,6.26181602478027,8.1479320526123,10,10
"1366","de",10,115,"de",4.26929235458374,2.2458643913269,4.91647911071777,"de",47.0714285714286,35.6428571428571,35.6428571428571,"-1",48430061,"tr","none",125069,11.737,2,3.91058015823364,4.5800895690918,7696,4280,6,4,3.43353939056396,2.56427907943726,6.39861726760864,6.26181602478027,10,10
"1367","geldi",10,116,"geldi.",2.01905424892902,3.34150862693787,6.37671279907227,"geldi.",147.571428571429,137.714285714286,137.714285714286,"-1",48430061,"tr","none",1582,7.366,5,4.26929235458374,3.91058015823364,125069,7696,2,6,2.2458643913269,3.43353939056396,4.91647911071777,6.39861726760864,10,10
"1368","Bu",10,117,"Bu",2.97604036331177,4.50497055053711,7.39097166061401,"Bu",28.7142857142857,28.7142857142857,28.7142857142857,"-1",48430061,"tr","none",115159,11.654,2,2.01905424892902,4.26929235458374,1582,125069,5,2,3.34150862693787,2.2458643913269,6.37671279907227,4.91647911071777,10,10
"1369","bayraklar",10,118,"bayraklar",5.23563438653946,5.29099273681641,7.48270893096924,"bayraklar",366.714285714286,322.214285714286,199.214285714286,"-1",48430061,"tr","none",61,4.111,9,2.97604036331177,2.01905424892902,115159,1582,2,5,4.50497055053711,3.34150862693787,7.39097166061401,6.37671279907227,10,10
"1370","zaman",10,119,"zaman",4.85082244873047,5.63515329360962,7.8609733581543,"zaman",208.785714285714,140.857142857143,137.857142857143,"-1",48430061,"tr","none",19860,9.896,5,5.23563438653946,2.97604036331177,61,115159,9,2,5.29099273681641,4.50497055053711,7.48270893096924,7.39097166061401,10,10
"1371","içerisinde",10,120,"içerisinde",2.0812656879425,1.0085586309433,3.81311821937561,"içerisinde",309.5,222.857142857143,166.428571428571,"-1",48430061,"tr","none",8180,9.009,10,4.85082244873047,5.23563438653946,19860,61,5,9,5.63515329360962,5.29099273681641,7.8609733581543,7.48270893096924,10,10
"1372","günümüzün",10,121,"günümüzün",7.94549036026001,6.86671829223633,8.32041263580322,"günümüzün",405.285714285714,199,178.571428571429,"-1",48430061,"tr","none",156,5.05,9,2.0812656879425,4.85082244873047,8180,19860,10,5,1.0085586309433,5.63515329360962,3.81311821937561,7.8609733581543,10,10
"1373","ulusal",10,122,"ulusal",5.41204738616943,5.26001453399658,7.77508735656738,"ulusal",230.071428571429,189.142857142857,123.214285714286,"-1",48430061,"tr","none",3880,8.264,6,7.94549036026001,2.0812656879425,156,8180,9,10,6.86671829223633,1.0085586309433,8.32041263580322,3.81311821937561,10,10
"1374","bayraklarına",10,123,"bayraklarına",3.96128189563751,2.74653673171997,6.46511650085449,"bayraklarına",447.071428571429,351.785714285714,165.357142857143,"-1",48430061,"tr","none",6,1.792,12,5.41204738616943,7.94549036026001,3880,156,6,9,5.26001453399658,6.86671829223633,7.77508735656738,8.32041263580322,10,10
"1375","ve",10,124,"ve",3.28683662414551,4.17384195327759,6.79412841796875,"ve",29.5714285714286,29.5714285714286,29.5714285714286,"-1",48430061,"tr","none",978829,13.794,2,3.96128189563751,5.41204738616943,6,3880,12,6,2.74653673171997,5.26001453399658,6.46511650085449,7.77508735656738,10,10
"1376","denizcilik",10,125,"denizcilik",4.53222799301147,6.85253238677979,8.33072280883789,"denizcilik",286.428571428571,239,209.571428571429,"-1",48430061,"tr","none",205,5.323,10,3.28683662414551,3.96128189563751,978829,6,2,12,4.17384195327759,2.74653673171997,6.79412841796875,6.46511650085449,10,10
"1377","bayraklarına",10,126,"bayraklarına",6.09707090631127,2.74664759635925,6.37372064590454,"bayraklarına",475.642857142857,364.5,212.071428571429,"-1",48430061,"tr","none",6,1.792,12,4.53222799301147,3.28683662414551,205,978829,10,2,6.85253238677979,4.17384195327759,8.33072280883789,6.79412841796875,10,10
"1378","dönüştü",10,127,"dönüştü.",2.32479967176914,4.60572862625122,6.95890712738037,"dönüştü.",232.642857142857,221,167.214285714286,"-1",48430061,"tr","none",81,4.394,7,6.09707090631127,4.53222799301147,6,205,12,10,2.74664759635925,6.85253238677979,6.37372064590454,8.33072280883789,10,10
"1379","Dünya",11,1,"Dünya",6.7115912437439,7.65507984161377,8.78600311279297,"Dünya",672.2,217.333333333333,139.533333333333,"-1",48430061,"tr","none",17721,9.783,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","Doğa",11,2,"Doğa",5.32722616195679,5.29643440246582,8.00032138824463,"Doğa",726,196.066666666667,147.666666666667,"-1",48430061,"tr","none",391,5.969,4,6.7115912437439,NA,17721,NA,5,NA,7.65507984161377,NA,8.78600311279297,NA,11,NA
"1381","ve",11,3,"ve",2.9458954334259,4.31285285949707,6.99743413925171,"ve",380,130.8,130.8,"-1",48430061,"tr","none",978829,13.794,2,5.32722616195679,6.7115912437439,391,17721,4,5,5.29643440246582,7.65507984161377,8.00032138824463,8.78600311279297,11,11
"1382","Doğal",11,4,"Doğal",0.478219449520111,2.67908143997192,6.39028787612915,"Doğal",529.8,252.533333333333,225.266666666667,"-1",48430061,"tr","none",763,6.637,5,2.9458954334259,5.32722616195679,978829,391,2,4,4.31285285949707,5.29643440246582,6.99743413925171,8.00032138824463,11,11
"1383","Kaynakları",11,5,"Kaynakları",1.16449651122093,3.16880011558533,6.35194778442383,"Kaynakları",730.266666666667,329.333333333333,203.6,"-1",48430061,"tr","none",104,4.644,10,0.478219449520111,2.9458954334259,763,978829,5,2,2.67908143997192,4.31285285949707,6.39028787612915,6.99743413925171,11,11
"1384","Koruma",11,6,"Koruma",1.05265092849731,3.5810284614563,6.59334182739258,"Koruma",467.866666666667,233.466666666667,220.733333333333,"-1",48430061,"tr","none",683,6.526,6,1.16449651122093,0.478219449520111,104,763,10,5,3.16880011558533,2.67908143997192,6.35194778442383,6.39028787612915,11,11
"1385","Birliği",11,7,"Birliği",0.257335752248764,1.06942713260651,4.06372928619385,"Birliği",471.066666666667,208.4,158.8,"-1",48430061,"tr","none",5213,8.559,7,1.05265092849731,1.16449651122093,683,104,6,10,3.5810284614563,3.16880011558533,6.59334182739258,6.35194778442383,11,11
"1386","doğanın",11,8,"doğanın",15.1177270412445,1.36454224586487,5.64480352401733,"doğanın",801.933333333333,390.733333333333,256.933333333333,"-1",48430061,"tr","none",293,5.68,7,0.257335752248764,1.05265092849731,5213,683,7,6,1.06942713260651,3.5810284614563,4.06372928619385,6.59334182739258,11,11
"1387","korunması",11,9,"korunması",1.62923264503479,5.34106206893921,7.8342809677124,"korunması",677.066666666667,323.666666666667,226.466666666667,"-1",48430061,"tr","none",672,6.51,9,15.1177270412445,0.257335752248764,293,5213,7,7,1.36454224586487,1.06942713260651,5.64480352401733,4.06372928619385,11,11
"1388","ve",11,10,"ve",1.55411529541016,2.65563726425171,5.56979084014893,"ve",84.8666666666667,62.2,62.2,"-1",48430061,"tr","none",978829,13.794,2,1.62923264503479,15.1177270412445,672,293,9,7,5.34106206893921,1.36454224586487,7.8342809677124,5.64480352401733,11,11
"1389","doğal",11,11,"doğal",5.72329235076904,3.67646265029907,7.04243087768555,"doğal",424.2,225.933333333333,225.933333333333,"-1",48430061,"tr","none",5371,8.589,5,1.55411529541016,1.62923264503479,978829,672,2,9,2.65563726425171,5.34106206893921,5.56979084014893,7.8342809677124,11,11
"1390","kaynakların",11,12,"kaynakların",4.62802195549011,4.72475719451904,7.04360628128052,"kaynakların",747.133333333333,287.333333333333,214.133333333333,"-1",48430061,"tr","none",430,6.064,11,5.72329235076904,1.55411529541016,5371,978829,5,2,3.67646265029907,2.65563726425171,7.04243087768555,5.56979084014893,11,11
"1391","sürdürülebilir",11,13,"sürdürülebilir",5.29102325439453,1.31030344963074,5.67784214019775,"sürdürülebilir",772.533333333333,390.8,222.6,"-1",48430061,"tr","none",250,5.521,14,4.62802195549011,5.72329235076904,430,5371,11,5,4.72475719451904,3.67646265029907,7.04360628128052,7.04243087768555,11,11
"1392","kullanımı",11,14,"kullanımı",4.19996976852417,3.77716541290283,6.37343120574951,"kullanımı",444.2,244.2,159.266666666667,"-1",48430061,"tr","none",2280,7.732,9,5.29102325439453,4.62802195549011,250,430,14,11,1.31030344963074,4.72475719451904,5.67784214019775,7.04360628128052,11,11
"1393","alanında",11,15,"alanında",5.64710807800293,2.71812224388123,5.65178060531616,"alanında",477.733333333333,353.666666666667,244.2,"-1",48430061,"tr","none",4776,8.471,8,4.19996976852417,5.29102325439453,2280,250,9,14,3.77716541290283,1.31030344963074,6.37343120574951,5.67784214019775,11,11
"1394","çalışan",11,16,"çalışan",3.91521978378296,5.78961086273193,7.66977024078369,"çalışan",361.266666666667,222.8,189.266666666667,"-1",48430061,"tr","none",5281,8.572,7,5.64710807800293,4.19996976852417,4776,2280,8,9,2.71812224388123,3.77716541290283,5.65178060531616,6.37343120574951,11,11
"1395","uluslararası",11,17,"uluslararası",3.61525297164917,4.05803251266479,7.12932920455933,"uluslararası",420.533333333333,198.133333333333,168.333333333333,"-1",48430061,"tr","none",6312,8.75,12,3.91521978378296,5.64710807800293,5281,4776,7,8,5.78961086273193,2.71812224388123,7.66977024078369,5.65178060531616,11,11
"1396","bir",11,18,"bir",0.84282773733139,3.51572299003601,6.7449836730957,"bir",116.866666666667,116.866666666667,116.866666666667,"-1",48430061,"tr","none",509451,13.141,3,3.61525297164917,3.91521978378296,6312,5281,12,7,4.05803251266479,5.78961086273193,7.12932920455933,7.66977024078369,11,11
"1397","kuruluştur",11,19,"kuruluştur.",2.68293964862823,4.03764724731445,6.67953586578369,"kuruluştur.",527.333333333333,325.8,220.466666666667,"-1",48430061,"tr","none",2,0.693,10,0.84282773733139,3.61525297164917,509451,6312,3,12,3.51572299003601,4.05803251266479,6.7449836730957,7.12932920455933,11,11
"1398","Veri",11,20,"Veri",7.90355205535889,5.50948810577393,7.68208837509155,"Veri",266.2,207.066666666667,202.733333333333,"-1",48430061,"tr","none",307,5.727,4,2.68293964862823,0.84282773733139,2,509451,10,3,4.03764724731445,3.51572299003601,6.67953586578369,6.7449836730957,11,11
"1399","toplama",11,21,"toplama",3.96434116363525,5.51526594161987,7.70246458053589,"toplama",469.6,211.466666666667,176.266666666667,"-1",48430061,"tr","none",1256,7.136,7,7.90355205535889,2.68293964862823,307,2,4,10,5.50948810577393,4.03764724731445,7.68208837509155,6.67953586578369,11,11
"1400","ve",11,22,"ve",1.03700363636017,3.55323886871338,6.81378316879272,"ve",182.4,98.8,98.8,"-1",48430061,"tr","none",978829,13.794,2,3.96434116363525,7.90355205535889,1256,307,7,4,5.51526594161987,5.50948810577393,7.70246458053589,7.68208837509155,11,11
"1401","analiz",11,23,"analiz,",7.55391359329224,5.1045618057251,7.49509382247925,"analiz,",510.933333333333,302.466666666667,216.733333333333,"-1",48430061,"tr","none",974,6.881,6,1.03700363636017,3.96434116363525,978829,1256,2,7,3.55323886871338,5.51526594161987,6.81378316879272,7.70246458053589,11,11
"1402","araştırma",11,24,"araştırma,",4.78360652923584,6.20406341552734,7.9586124420166,"araştırma,",623.266666666667,331.933333333333,249,"-1",48430061,"tr","none",3594,8.187,9,7.55391359329224,1.03700363636017,974,978829,6,2,5.1045618057251,3.55323886871338,7.49509382247925,6.81378316879272,11,11
"1403","saha",11,25,"saha",8.65583038330078,5.25264883041382,7.38400411605835,"saha",349.466666666667,217.8,192.6,"-1",48430061,"tr","none",1017,6.925,4,4.78360652923584,7.55391359329224,3594,974,9,6,6.20406341552734,5.1045618057251,7.9586124420166,7.49509382247925,11,11
"1404","projeleri",11,26,"projeleri,",5.08526062965393,3.97055006027222,6.43875312805176,"projeleri,",524.333333333333,336.666666666667,190.266666666667,"-1",48430061,"tr","none",437,6.08,9,8.65583038330078,4.78360652923584,1017,3594,4,9,5.25264883041382,6.20406341552734,7.38400411605835,7.9586124420166,11,11
"1405","savunma",11,27,"savunma",6.96710777282715,6.24707794189453,7.94312810897827,"savunma",416.533333333333,289.533333333333,229.6,"-1",48430061,"tr","none",2537,7.839,7,5.08526062965393,8.65583038330078,437,1017,9,4,3.97055006027222,5.25264883041382,6.43875312805176,7.38400411605835,11,11
"1406","ve",11,28,"ve",0.989059388637543,1.7036874294281,5.31480407714844,"ve",92.4666666666667,92.4666666666667,92.4666666666667,"-1",48430061,"tr","none",978829,13.794,2,6.96710777282715,5.08526062965393,2537,437,7,9,6.24707794189453,3.97055006027222,7.94312810897827,6.43875312805176,11,11
"1407","eğitim",11,29,"eğitim",5.21860599517822,5.9411416053772,7.77365779876709,"eğitim",318.533333333333,252.133333333333,220.6,"-1",48430061,"tr","none",9891,9.199,6,0.989059388637543,6.96710777282715,978829,2537,2,7,1.7036874294281,6.24707794189453,5.31480407714844,7.94312810897827,11,11
"1408","alanlarında",11,30,"alanlarında",1.67392420768738,4.25802373886108,6.72850894927979,"alanlarında",505.933333333333,248.8,177.266666666667,"-1",48430061,"tr","none",1095,6.999,11,5.21860599517822,0.989059388637543,9891,978829,6,2,5.9411416053772,1.7036874294281,7.77365779876709,5.31480407714844,11,11
"1409","faaliyet",11,31,"faaliyet",3.93020176887512,5.50849056243896,7.55264234542847,"faaliyet",413.133333333333,252.333333333333,187,"-1",48430061,"tr","none",2318,7.748,8,1.67392420768738,5.21860599517822,1095,9891,11,6,4.25802373886108,5.9411416053772,6.72850894927979,7.77365779876709,11,11
"1410","göstermektedir",11,32,"göstermektedir.",1.73401236534119,1.88470220565796,4.79084300994873,"göstermektedir.",586.4,331.666666666667,250.666666666667,"-1",48430061,"tr","none",157,5.056,14,3.93020176887512,1.67392420768738,2318,1095,8,11,5.50849056243896,4.25802373886108,7.55264234542847,6.72850894927979,11,11
"1411","Misyonu",11,33,"Misyonu",11.9686012268066,5.33192157745361,7.58456659317017,"Misyonu",444.6,289.866666666667,204.6,"-1",48430061,"tr","none",39,3.664,7,1.73401236534119,3.93020176887512,157,2318,14,8,1.88470220565796,5.50849056243896,4.79084300994873,7.55264234542847,11,11
"1412","""dünyadaki",11,34,"""dünyadaki",13.2996485233307,4.53893709182739,7.7267599105835,"""dünyadaki",682.666666666667,440.2,239.466666666667,"-1",48430061,"tr","none",19,2.944,10,11.9686012268066,1.73401236534119,39,157,7,14,5.33192157745361,1.88470220565796,7.58456659317017,4.79084300994873,11,11
"1413","toplumları",11,35,"toplumları",12.6093227863312,4.23402643203735,7.31420230865479,"toplumları",626.666666666667,324,205.6,"-1",48430061,"tr","none",116,4.754,10,13.2996485233307,11.9686012268066,19,39,10,7,4.53893709182739,5.33192157745361,7.7267599105835,7.58456659317017,11,11
"1414","doğayı",11,36,"doğayı",12.450129032135,3.24450063705444,6.80502653121948,"doğayı",397.933333333333,244,216.133333333333,"-1",48430061,"tr","none",110,4.7,6,12.6093227863312,13.2996485233307,116,19,10,10,4.23402643203735,4.53893709182739,7.31420230865479,7.7267599105835,11,11
"1415","korumak",11,37,"korumak",2.20291495323181,1.74229085445404,5.52196359634399,"korumak",479.333333333333,233,212.733333333333,"-1",48430061,"tr","none",1559,7.352,7,12.450129032135,12.6093227863312,110,116,6,10,3.24450063705444,4.23402643203735,6.80502653121948,7.31420230865479,11,11
"1416","için",11,38,"için",1.02874684333801,2.03307151794434,4.90855407714844,"için",147.733333333333,120.6,111.666666666667,"-1",48430061,"tr","none",155055,11.952,4,2.20291495323181,12.450129032135,1559,110,7,6,1.74229085445404,3.24450063705444,5.52196359634399,6.80502653121948,11,11
"1417","etkilemek",11,39,"etkilemek,",16.5044059753418,6.14159393310547,7.96363496780396,"etkilemek,",475.8,306.133333333333,216.133333333333,"-1",48430061,"tr","none",59,4.078,9,1.02874684333801,2.20291495323181,155055,1559,4,7,2.03307151794434,1.74229085445404,4.90855407714844,5.52196359634399,11,11
"1418","teşvik",11,40,"teşvik",5.34320545196533,5.5892858505249,7.82158517837524,"teşvik",150.266666666667,131.666666666667,116.933333333333,"-1",48430061,"tr","none",1641,7.403,6,16.5044059753418,1.02874684333801,59,155055,9,4,6.14159393310547,2.03307151794434,7.96363496780396,4.90855407714844,11,11
"1419","etmek",11,41,"etmek",0.214489668607712,0.98529988527298,4.08718252182007,"etmek",267.533333333333,214.866666666667,175.333333333333,"-1",48430061,"tr","none",8237,9.016,5,5.34320545196533,16.5044059753418,1641,59,6,9,5.5892858505249,6.14159393310547,7.82158517837524,7.96363496780396,11,11
"1420","ve",11,42,"ve",1.30027794837952,1.5933119058609,3.89248991012573,"ve",134.866666666667,110.733333333333,78.6666666666667,"-1",48430061,"tr","none",978829,13.794,2,0.214489668607712,5.34320545196533,8237,1641,5,6,0.98529988527298,5.5892858505249,4.08718252182007,7.82158517837524,11,11
"1421","yardımcı",11,43,"yardımcı",7.24433612823486,5.54319000244141,7.70983171463013,"yardımcı",436.533333333333,217.2,175.933333333333,"-1",48430061,"tr","none",4922,8.501,8,1.30027794837952,0.214489668607712,978829,8237,2,5,1.5933119058609,0.98529988527298,3.89248991012573,4.08718252182007,11,11
"1422","olmak",11,44,"olmak",0.533225536346436,2.73159551620483,6.37492275238037,"olmak",304.466666666667,160.333333333333,160.333333333333,"-1",48430061,"tr","none",16947,9.738,5,7.24433612823486,1.30027794837952,4922,978829,8,2,5.54319000244141,1.5933119058609,7.70983171463013,3.89248991012573,11,11
"1423","ve",11,45,"ve",4.82236099243164,1.29742932319641,4.36444568634033,"ve",112.466666666667,82.6666666666667,82.6666666666667,"-1",48430061,"tr","none",978829,13.794,2,0.533225536346436,7.24433612823486,16947,4922,5,8,2.73159551620483,5.54319000244141,6.37492275238037,7.70983171463013,11,11
"1424","doğal",11,46,"doğal",6.5887713432312,5.32540416717529,7.65603733062744,"doğal",368.266666666667,225.266666666667,208.866666666667,"-1",48430061,"tr","none",5371,8.589,5,4.82236099243164,0.533225536346436,978829,16947,2,5,1.29742932319641,2.73159551620483,4.36444568634033,6.37492275238037,11,11
"1425","kaynak",11,47,"kaynak",3.31871318817139,1.87233209609985,5.73931646347046,"kaynak",265.8,204.133333333333,174.8,"-1",48430061,"tr","none",2722,7.909,6,6.5887713432312,4.82236099243164,5371,978829,5,2,5.32540416717529,1.29742932319641,7.65603733062744,4.36444568634033,11,11
"1426","kullanımının",11,48,"kullanımının",6.63547992706299,4.97996711730957,7.12589550018311,"kullanımının",630.4,344.733333333333,219.266666666667,"-1",48430061,"tr","none",439,6.084,12,3.31871318817139,6.5887713432312,2722,5371,6,5,1.87233209609985,5.32540416717529,5.73931646347046,7.65603733062744,11,11
"1427","adil",11,49,"adil",5.59776926040649,5.62259674072266,7.62728214263916,"adil",284.266666666667,168.333333333333,157.666666666667,"-1",48430061,"tr","none",329,5.796,4,6.63547992706299,3.31871318817139,439,2722,12,6,4.97996711730957,1.87233209609985,7.12589550018311,5.73931646347046,11,11
"1428","ve",11,50,"ve",1.74506068229675,4.08799934387207,6.62797451019287,"ve",129.066666666667,118.466666666667,118.466666666667,"-1",48430061,"tr","none",978829,13.794,2,5.59776926040649,6.63547992706299,329,439,4,12,5.62259674072266,4.97996711730957,7.62728214263916,7.12589550018311,11,11
"1429","ekolojik",11,51,"ekolojik",6.86959838867188,3.63765597343445,6.81903791427612,"ekolojik",393.333333333333,325.733333333333,203.733333333333,"-1",48430061,"tr","none",304,5.717,8,1.74506068229675,5.59776926040649,978829,329,2,4,4.08799934387207,5.62259674072266,6.62797451019287,7.62728214263916,11,11
"1430","olarak",11,52,"olarak",2.89381980895996,5.44771385192871,7.42381000518799,"olarak",212.066666666667,188.133333333333,177.866666666667,"-1",48430061,"tr","none",213662,12.272,6,6.86959838867188,1.74506068229675,304,978829,8,2,3.63765597343445,4.08799934387207,6.81903791427612,6.62797451019287,11,11
"1431","sürdürülebilir",11,53,"sürdürülebilir",3.8400411605835,5.35086917877197,7.45918321609497,"sürdürülebilir",522.866666666667,373,190.8,"-1",48430061,"tr","none",250,5.521,14,2.89381980895996,6.86959838867188,213662,304,6,8,5.44771385192871,3.63765597343445,7.42381000518799,6.81903791427612,11,11
"1432","olmasını",11,54,"olmasını",2.07221961021423,3.42899799346924,6.10433721542358,"olmasını",295.533333333333,246.533333333333,219.933333333333,"-1",48430061,"tr","none",2023,7.612,8,3.8400411605835,2.89381980895996,250,213662,14,6,5.35086917877197,5.44771385192871,7.45918321609497,7.42381000518799,11,11
"1433","sağlamak""",11,55,"sağlamak""",0.766798853874207,1.86115682125092,5.30783939361572,"sağlamak""",195.666666666667,154.333333333333,142.4,"-1",48430061,"tr","none",8,2.079,9,2.07221961021423,3.8400411605835,2023,250,8,14,3.42899799346924,5.35086917877197,6.10433721542358,7.45918321609497,11,11
"1434","tır",11,56,"tır.",7.50516454130411,3.66075038909912,6.6988525390625,"tır.",272.866666666667,248.266666666667,209.133333333333,"-1",48430061,"tr","none",52,3.951,3,0.766798853874207,2.07221961021423,8,2023,9,8,1.86115682125092,3.42899799346924,5.30783939361572,6.10433721542358,11,11
"1435","Geçtiğimiz",11,57,"Geçtiğimiz",10.5285663045943,5.48092460632324,7.69344997406006,"Geçtiğimiz",502.466666666667,215.666666666667,169.266666666667,"-1",48430061,"tr","none",67,4.205,10,7.50516454130411,0.766798853874207,52,8,3,9,3.66075038909912,1.86115682125092,6.6988525390625,5.30783939361572,11,11
"1436","on",11,58,"on",5.42571687698364,2.63714265823364,6.20065021514893,"on",167.733333333333,107.866666666667,107.866666666667,"-1",48430061,"tr","none",8560,9.055,2,10.5285663045943,7.50516454130411,67,52,10,3,5.48092460632324,3.66075038909912,7.69344997406006,6.6988525390625,11,11
"1437","yıllar",11,59,"yıllar",2.60830140113831,1.7193900346756,4.89042949676514,"yıllar",370.933333333333,199.466666666667,199.466666666667,"-1",48430061,"tr","none",3179,8.064,6,5.42571687698364,10.5285663045943,8560,67,2,10,2.63714265823364,5.48092460632324,6.20065021514893,7.69344997406006,11,11
