"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"21","è","it",1,22,"è",0.379890829324722,1.96602940559387,5.8617091178894,"è",128.674418604651,90.9302325581395,88.7906976744186,"taint_none",7.1,1,4.86408519744873,3.51864361763,6.23,5.09,2,6,2.94151258468628,4.79102754592896,6.6090874671936,7.00462007522583,1,1
"22","solitamente","it",1,23,"solitamente",6.6293830871582,5.5009651184082,7.47649955749512,"solitamente",433,311.558139534884,168.93023255814,"taint_none",4.47,11,0.379890829324722,4.86408519744873,7.1,6.23,1,2,1.96602940559387,2.94151258468628,5.8617091178894,6.6090874671936,1,1
"23","rappresentato","it",1,24,"rappresentato",3.23327302932739,5.7008490562439,7.74379634857178,"rappresentato",505.511627906977,259.697674418605,184.488372093023,"taint_none",4.44,13,6.6293830871582,0.379890829324722,4.47,7.1,11,1,5.5009651184082,1.96602940559387,7.47649955749512,5.8617091178894,1,1
"24","come","it",1,25,"come",1.40590357780457,3.07175350189209,5.89026212692261,"come",132.720930232558,105.883720930233,102.697674418605,"taint_none",6.67,4,3.23327302932739,6.6293830871582,4.44,4.47,13,11,5.7008490562439,5.5009651184082,7.74379634857178,7.47649955749512,1,1
"25","avente","it",1,26,"avente",10.0793228149414,3.92628765106201,7.39106607437134,"avente",392.558139534884,292.581395348837,231.162790697674,"taint_none",3.83,6,1.40590357780457,3.23327302932739,6.67,4.44,4,13,3.07175350189209,5.7008490562439,5.89026212692261,7.74379634857178,1,1
"26","due","it",1,27,"due",4.40757513046265,3.99616432189941,6.95800590515137,"due",209.372093023256,185.906976744186,185.906976744186,"taint_none",6.17,3,10.0793228149414,1.40590357780457,3.83,6.67,6,4,3.92628765106201,3.07175350189209,7.39106607437134,5.89026212692261,1,1
"27","facce","it",1,28,"facce,",7.00593400001526,6.14169406890869,7.80780553817749,"facce,",287.906976744186,203.767441860465,171.279069767442,"taint_none",4.13,5,4.40757513046265,10.0793228149414,6.17,3.83,3,6,3.99616432189941,3.92628765106201,6.95800590515137,7.39106607437134,1,1
"28","poiché","it",1,29,"poiché",7.07876014709473,4.95187377929688,7.45430135726929,"poiché",335.790697674419,256.511627906977,198,"taint_none",4.95,6,7.00593400001526,4.40757513046265,4.13,6.17,5,3,6.14169406890869,3.99616432189941,7.80780553817749,6.95800590515137,1,1
"29","vede","it",1,30,"vede",6.65828323364258,5.0994119644165,7.58657884597778,"vede",275.348837209302,197.906976744186,188.232558139535,"taint_none",5.13,4,7.07876014709473,7.00593400001526,4.95,4.13,6,5,4.95187377929688,6.14169406890869,7.45430135726929,7.80780553817749,1,1
"30","nel","it",1,31,"nel",4.32426166534424,4.63762712478638,7.37410354614258,"nel",176.06976744186,142.348837209302,135.767441860465,"taint_none",6.59,3,6.65828323364258,7.07876014709473,5.13,4.95,4,6,5.0994119644165,4.95187377929688,7.58657884597778,7.45430135726929,1,1
"31","passato","it",1,32,"passato",5.84176445007324,5.15420722961426,7.3115873336792,"passato",413.558139534884,244.488372093023,219.093023255814,"taint_none",5.31,7,4.32426166534424,6.65828323364258,6.59,5.13,3,4,4.63762712478638,5.0994119644165,7.37410354614258,7.58657884597778,1,1
"32","e","it",1,33,"e",3.41515588760376,4.76765966415405,7.62662172317505,"e",26.6744186046512,22,22,"taint_none",7.46,1,5.84176445007324,4.32426166534424,5.31,6.59,7,3,5.15420722961426,4.63762712478638,7.3115873336792,7.37410354614258,1,1
"33","nel","it",1,34,"nel",1.27935755252838,3.34375,6.64917087554932,"nel",217.976744186047,177.116279069767,137.604651162791,"taint_none",6.59,3,3.41515588760376,5.84176445007324,7.46,5.31,1,7,4.76765966415405,5.15420722961426,7.62662172317505,7.3115873336792,1,1
"34","futuro","it",1,35,"futuro.",5.05891299247742,3.26641798019409,6.46875524520874,"futuro.",372.116279069767,251.93023255814,203.418604651163,"taint_none",5.24,6,1.27935755252838,3.41515588760376,6.59,7.46,3,1,3.34375,4.76765966415405,6.64917087554932,7.62662172317505,1,1
"35","Giano","it",1,36,"Giano",4.99464713502675,4.845947265625,6.96399831771851,"Giano",381.604651162791,209.488372093023,188.232558139535,"taint_none",3.09,5,5.05891299247742,1.27935755252838,5.24,6.59,6,3,3.26641798019409,3.34375,6.46875524520874,6.64917087554932,1,1
