"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"54","Türen","ge",1,55,"Türen",9.43397283554077,6.82581806182861,8.27724075317383,"Türen",494.571428571429,325.857142857143,237.914285714286,"taint_none",4.4,5,2.50693535804749,2.21288242936134,7.48,4.69,3,7,4.32521820068359,5.28967666625977,6.95482873916626,7.7034740447998,1,1
"55","seines","ge",1,56,"seines",6.82751321792603,3.84908938407898,6.28713893890381,"seines",364.628571428571,221.2,191.685714285714,"taint_none",5.15,6,9.43397283554077,2.50693535804749,4.4,7.48,5,3,6.82581806182861,4.32521820068359,8.27724075317383,6.95482873916626,1,1
"56","Tempels","ge",1,57,"Tempels",3.66874942928553,5.87293004989624,7.69071960449219,"Tempels",508,294.742857142857,246.685714285714,"taint_none",3.42,7,6.82751321792603,9.43397283554077,5.15,4.4,6,5,3.84908938407898,6.82581806182861,6.28713893890381,8.27724075317383,1,1
"57","waren","ge",1,58,"waren",3.34526586532593,3.82815170288086,6.51920986175537,"waren",423.771428571429,179.8,159.571428571429,"taint_none",5.94,5,3.66874942928553,6.82751321792603,3.42,5.15,7,6,5.87293004989624,3.84908938407898,7.69071960449219,6.28713893890381,1,1
"58","in","ge",1,59,"in",2.85356140136719,5.53360080718994,7.47287178039551,"in",232.542857142857,114.4,109.4,"taint_none",7.24,2,3.34526586532593,3.66874942928553,5.94,3.42,5,7,3.82815170288086,5.87293004989624,6.51920986175537,7.69071960449219,1,1
"59","Kriegszeiten","ge",1,60,"Kriegszeiten",8.13282403349876,4.36704063415527,7.51758241653442,"Kriegszeiten",734.571428571429,309.257142857143,212.428571428571,"taint_none",2.93,12,2.85356140136719,3.34526586532593,7.24,5.94,2,5,5.53360080718994,3.82815170288086,7.47287178039551,6.51920986175537,1,1
"60","geöffnet","ge",1,61,"geöffnet",5.82401275634766,5.51875782012939,7.31678009033203,"geöffnet",576.857142857143,298.742857142857,229.257142857143,"taint_none",4.49,8,8.13282403349876,2.85356140136719,2.93,7.24,12,2,4.36704063415527,5.53360080718994,7.51758241653442,7.47287178039551,1,1
"61","und","ge",1,62,"und",1.12302708625793,1.44798016548157,3.45516967773438,"und",75.1714285714286,70.4571428571429,65.7142857142857,"taint_none",7.42,3,5.82401275634766,8.13282403349876,4.49,2.93,8,12,5.51875782012939,4.36704063415527,7.31678009033203,7.51758241653442,1,1
"62","geschlossen","ge",1,63,"geschlossen",7.67682409286499,5.29739475250244,7.45117902755737,"geschlossen",646.771428571429,317.4,207.371428571429,"taint_none",4.72,11,1.12302708625793,5.82401275634766,7.42,4.49,3,8,1.44798016548157,5.51875782012939,3.45516967773438,7.31678009033203,1,1
"63","in","ge",1,64,"in",6.5146951675415,1.38661921024323,3.94848775863647,"in",182.485714285714,115.914285714286,115.914285714286,"taint_none",7.24,2,7.67682409286499,1.12302708625793,4.72,7.42,11,3,5.29739475250244,1.44798016548157,7.45117902755737,3.45516967773438,1,1
"64","Zeiten","ge",1,65,"Zeiten",6.56828022003174,4.76398372650146,7.5158224105835,"Zeiten",590.885714285714,283,225.2,"taint_none",5,6,6.5146951675415,7.67682409286499,7.24,4.72,2,11,1.38661921024323,5.29739475250244,3.94848775863647,7.45117902755737,1,1
"65","des","ge",1,66,"des",2.63691306114197,3.94231367111206,7.05701065063477,"des",156.228571428571,97.7714285714286,97.7714285714286,"taint_none",6.74,3,6.56828022003174,6.5146951675415,5,7.24,6,2,4.76398372650146,1.38661921024323,7.5158224105835,3.94848775863647,1,1
"66","Friedens","ge",1,67,"Friedens.",6.3943989276886,5.62052726745605,7.57603168487549,"Friedens.",434.828571428571,262.885714285714,215.714285714286,"taint_none",3.8,8,2.63691306114197,6.56828022003174,6.74,5,3,6,3.94231367111206,4.76398372650146,7.05701065063477,7.5158224105835,1,1
"67","Als","ge",1,68,"Als",3.98862051963806,4.45610761642456,7.06472015380859,"Als",238.371428571429,180.8,163.857142857143,"taint_none",6.71,3,6.3943989276886,2.63691306114197,3.8,6.74,8,3,5.62052726745605,3.94231367111206,7.57603168487549,7.05701065063477,1,1
"68","Gott","ge",1,69,"Gott",5.80772686004639,5.75257301330566,8.03244113922119,"Gott",440.028571428571,268.342857142857,225.2,"taint_none",5.26,4,3.98862051963806,6.3943989276886,6.71,3.8,3,8,4.45610761642456,5.62052726745605,7.06472015380859,7.57603168487549,1,1
"69","der","ge",1,70,"der",1.90523755550385,4.02139759063721,7.07451581954956,"der",291.685714285714,171.514285714286,155.428571428571,"taint_none",7.46,3,5.80772686004639,3.98862051963806,5.26,6.71,4,3,5.75257301330566,4.45610761642456,8.03244113922119,7.06472015380859,1,1
"70","Tore","ge",1,71,"Tore",1.05473530292511,3.26568269729614,6.96699190139771,"Tore",341.628571428571,225.857142857143,200.4,"taint_none",4.54,4,1.90523755550385,5.80772686004639,7.46,5.26,3,4,4.02139759063721,5.75257301330566,7.07451581954956,8.03244113922119,1,1
"71","wurde","ge",1,72,"wurde",3.81134176254272,5.54399013519287,7.48843860626221,"wurde",381.514285714286,235.485714285714,204.371428571429,"taint_none",6.19,5,1.05473530292511,1.90523755550385,4.54,7.46,4,3,3.26568269729614,4.02139759063721,6.96699190139771,7.07451581954956,1,1
"72","er","ge",1,73,"er",1.16841328144073,3.72673678398132,7.0144214630127,"er",129.171428571429,112.028571428571,102.542857142857,"taint_none",6.71,2,3.81134176254272,1.05473530292511,6.19,4.54,5,4,5.54399013519287,3.26568269729614,7.48843860626221,6.96699190139771,1,1
"73","außerdem","ge",1,74,"außerdem",7.5647931098938,4.76404666900635,7.2316780090332,"außerdem",370.771428571429,309.8,204.6,"taint_none",5.38,8,1.16841328144073,3.81134176254272,6.71,6.19,2,5,3.72673678398132,5.54399013519287,7.0144214630127,7.48843860626221,1,1
"74","mit","ge",1,75,"mit",2.30327653884888,4.22109699249268,6.87678098678589,"mit",162.857142857143,118.714285714286,103.428571428571,"taint_none",6.98,3,7.5647931098938,1.16841328144073,5.38,6.71,8,2,4.76404666900635,3.72673678398132,7.2316780090332,7.0144214630127,1,1
"75","dem","ge",1,76,"dem",2.23593354225159,5.05836391448975,7.72193336486816,"dem",293.8,139.514285714286,137.542857142857,"taint_none",6.76,3,2.30327653884888,7.5647931098938,6.98,5.38,3,8,4.22109699249268,4.76404666900635,6.87678098678589,7.2316780090332,1,1
"76","Betreten","ge",1,77,"Betreten",9.01497411727905,6.58592414855957,8.03565502166748,"Betreten",463.428571428571,283.342857142857,214.942857142857,"taint_none",4.2,8,2.23593354225159,2.30327653884888,6.76,6.98,3,3,5.05836391448975,4.22109699249268,7.72193336486816,6.87678098678589,1,1
"77","und","ge",1,78,"und",3.50464248657227,2.35929656028748,5.70771169662476,"und",115.828571428571,97.5142857142857,97.5142857142857,"taint_none",7.42,3,9.01497411727905,2.23593354225159,4.2,6.76,8,3,6.58592414855957,5.05836391448975,8.03565502166748,7.72193336486816,1,1
"78","Verlassen","ge",1,79,"Verlassen",3.06798660755157,4.76986503601074,7.31301069259644,"Verlassen",422.114285714286,277.257142857143,223.485714285714,"taint_none",4.95,9,3.50464248657227,9.01497411727905,7.42,4.2,3,8,2.35929656028748,6.58592414855957,5.70771169662476,8.03565502166748,1,1
