"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"21","olarak","tr",1,22,"olarak",4.99065160751343,3.0954008102417,6.78062534332275,"olarak",575.75,257.375,210.25,"taint_none",6.58,6,7.15229463577271,5.83787727355957,6.53,4.71,3,4,5.41065311431885,6.12420558929443,7.65352964401245,7.86029291152954,1,1
"22","resmedilir","tr",1,23,"resmedilir,",7.53548562526703,3.38863110542297,6.84838104248047,"resmedilir,",749,321.916666666667,224.625,"taint_none",0,10,4.99065160751343,7.15229463577271,6.58,6.53,6,3,3.0954008102417,5.41065311431885,6.78062534332275,7.65352964401245,1,1
"23","çünkü","tr",1,24,"çünkü",4.92056083679199,6.14089775085449,8.12240982055664,"çünkü",372.333333333333,248.166666666667,185.291666666667,"taint_none",5.93,5,7.53548562526703,4.99065160751343,0,6.58,10,6,3.38863110542297,3.0954008102417,6.84838104248047,6.78062534332275,1,1
"24","o","tr",1,25,"o",4.85855197906494,6.30589389801025,8.19042301177979,"o",114.416666666667,108.541666666667,93.6666666666667,"taint_none",6.56,1,4.92056083679199,7.53548562526703,5.93,0,5,10,6.14089775085449,3.38863110542297,8.12240982055664,6.84838104248047,1,1
"25","geçmişe","tr",1,26,"geçmişe",13.0649843215942,6.32954692840576,8.09263134002686,"geçmişe",529.666666666667,315.375,223.75,"taint_none",4.29,7,4.85855197906494,4.92056083679199,6.56,5.93,1,5,6.30589389801025,6.14089775085449,8.19042301177979,8.12240982055664,1,1
"26","ve","tr",1,27,"ve",6.21066331863403,2.61737847328186,6.04466485977173,"ve",46.625,35.9583333333333,35.9583333333333,"taint_none",7.37,2,13.0649843215942,4.85855197906494,4.29,6.56,7,1,6.32954692840576,6.30589389801025,8.09263134002686,8.19042301177979,1,1
"27","geleceğe","tr",1,28,"geleceğe",5.71710348129272,6.53627634048462,8.19677066802979,"geleceğe",548.416666666667,349.291666666667,226.625,"taint_none",4.39,8,6.21066331863403,13.0649843215942,7.37,4.29,2,7,2.61737847328186,6.32954692840576,6.04466485977173,8.09263134002686,1,1
"28","bakar","tr",1,29,"bakar.",6.8625476360321,4.47187948226929,7.27055597305298,"bakar.",484.083333333333,283.75,222.291666666667,"taint_none",4.61,5,5.71710348129272,6.21066331863403,4.39,7.37,8,2,6.53627634048462,2.61737847328186,8.19677066802979,6.04466485977173,1,1
"29","Janus","tr",1,30,"Janus,",4.18498712033033,5.16507148742676,7.61392402648926,"Janus,",471.166666666667,292.125,218,"taint_none",3.01,5,6.8625476360321,5.71710348129272,4.61,4.39,5,8,4.47187948226929,6.53627634048462,7.27055597305298,8.19677066802979,1,1
"30","anlaşmazlıkların","tr",1,31,"anlaşmazlıkların",14.883003950119,6.90478420257568,8.54813194274902,"anlaşmazlıkların",898.625,562.416666666667,121.541666666667,"taint_none",0,16,4.18498712033033,6.8625476360321,3.01,4.61,5,5,5.16507148742676,4.47187948226929,7.61392402648926,7.27055597305298,1,1
"31","başlamasını","tr",1,32,"başlamasını",10.1426503658295,5.57308483123779,7.76588439941406,"başlamasını",744.041666666667,455.875,234.25,"taint_none",3.55,11,14.883003950119,4.18498712033033,0,3.01,16,5,6.90478420257568,5.16507148742676,8.54813194274902,7.61392402648926,1,1
"32","ve","tr",1,33,"ve",1.89367783069611,5.2780556678772,7.59004306793213,"ve",105,98,98,"taint_none",7.37,2,10.1426503658295,14.883003950119,3.55,0,11,16,5.57308483123779,6.90478420257568,7.76588439941406,8.54813194274902,1,1
"33","bitmesini","tr",1,34,"bitmesini",6.95536375045776,7.25776529312134,8.57954883575439,"bitmesini",600.666666666667,348.125,218.166666666667,"taint_none",3.87,9,1.89367783069611,10.1426503658295,7.37,3.55,2,11,5.2780556678772,5.57308483123779,7.59004306793213,7.76588439941406,1,1
"34","kontrol","tr",1,35,"kontrol",6.14878845214844,5.35477638244629,7.44092130661011,"kontrol",275.041666666667,206.666666666667,173.375,"taint_none",5.49,7,6.95536375045776,1.89367783069611,3.87,7.37,9,2,7.25776529312134,5.2780556678772,8.57954883575439,7.59004306793213,1,1
"35","ederdi","tr",1,36,"ederdi",4.24146127700806,2.58910202980042,4.77258777618408,"ederdi",393,279.875,222.083333333333,"taint_none",4.07,6,6.14878845214844,6.95536375045776,5.49,3.87,7,9,5.35477638244629,7.25776529312134,7.44092130661011,8.57954883575439,1,1
"36","ve","tr",1,37,"ve",2.23189163208008,1.02800440788269,4.18696212768555,"ve",104.416666666667,76.75,76.75,"taint_none",7.37,2,4.24146127700806,6.14878845214844,4.07,5.49,6,7,2.58910202980042,5.35477638244629,4.77258777618408,7.44092130661011,1,1
"37","dolayısıyla","tr",1,38,"dolayısıyla",6.79582500457764,6.66911649703979,8.42854690551758,"dolayısıyla",533.5,374.416666666667,241.083333333333,"taint_none",4.92,11,2.23189163208008,4.24146127700806,7.37,4.07,2,6,1.02800440788269,2.58910202980042,4.18696212768555,4.77258777618408,1,1
"38","savaş","tr",1,39,"savaş",6.40608215332031,6.42294406890869,8.28485107421875,"savaş",315.375,211.083333333333,197.166666666667,"taint_none",5.42,5,6.79582500457764,2.23189163208008,4.92,7.37,11,2,6.66911649703979,1.02800440788269,8.42854690551758,4.18696212768555,1,1
"39","ve","tr",1,40,"ve",3.67982840538025,5.65110874176025,7.72891092300415,"ve",126,90.9583333333333,90.9583333333333,"taint_none",7.37,2,6.40608215332031,6.79582500457764,5.42,4.92,5,11,6.42294406890869,6.66911649703979,8.28485107421875,8.42854690551758,1,1
"40","barışı","tr",1,41,"barışı.",12.5556168556213,5.49889755249023,7.71949434280396,"barışı.",595,353.833333333333,261,"taint_none",4.18,6,3.67982840538025,6.40608215332031,7.37,5.42,2,5,5.65110874176025,6.42294406890869,7.72891092300415,8.28485107421875,1,1
"41","Onun","tr",1,42,"Onun",4.71675109863281,3.70329999923706,7.18224000930786,"Onun",260,153.958333333333,146.208333333333,"taint_none",5.7,4,12.5556168556213,3.67982840538025,4.18,7.37,6,2,5.49889755249023,5.65110874176025,7.71949434280396,7.72891092300415,1,1
"42","tapınağının","tr",1,43,"tapınağının",15.4253532886505,6.5918288230896,8.27673721313477,"tapınağının",720.791666666667,449.083333333333,238.416666666667,"taint_none",0,11,4.71675109863281,12.5556168556213,5.7,4.18,4,6,3.70329999923706,5.49889755249023,7.18224000930786,7.71949434280396,1,1
"43","kapıları","tr",1,44,"kapıları",7.3192081451416,6.69424962997437,8.25674915313721,"kapıları",621.666666666667,347.708333333333,225.416666666667,"taint_none",4.36,8,15.4253532886505,4.71675109863281,0,5.7,11,4,6.5918288230896,3.70329999923706,8.27673721313477,7.18224000930786,1,1
"44","savaş","tr",1,45,"savaş",5.99818992614746,5.93870258331299,8.16165828704834,"savaş",429.708333333333,159.666666666667,151.708333333333,"taint_none",5.42,5,7.3192081451416,15.4253532886505,4.36,0,8,11,6.69424962997437,6.5918288230896,8.25674915313721,8.27673721313477,1,1
"45","zamanında","tr",1,46,"zamanında",4.80894947052002,4.14461326599121,7.2053074836731,"zamanında",893.25,329.083333333333,197.791666666667,"taint_none",4.95,9,5.99818992614746,7.3192081451416,5.42,4.36,5,8,5.93870258331299,6.69424962997437,8.16165828704834,8.25674915313721,1,1
"46","açık","tr",1,47,"açık",6.56938743591309,5.49363946914673,8.04008102416992,"açık",378.416666666667,176.375,164.041666666667,"taint_none",5.57,4,4.80894947052002,5.99818992614746,4.95,5.42,9,5,4.14461326599121,5.93870258331299,7.2053074836731,8.16165828704834,1,1
"47","ve","tr",1,48,"ve",2.40009045600891,4.98875188827515,7.12534189224243,"ve",136.375,102.416666666667,102.416666666667,"taint_none",7.37,2,6.56938743591309,4.80894947052002,5.57,4.95,4,9,5.49363946914673,4.14461326599121,8.04008102416992,7.2053074836731,1,1
"48","barış","tr",1,49,"barış",5.50933361053467,5.79728174209595,7.98308944702148,"barış",460.708333333333,204.5,187.833333333333,"taint_none",5.2,5,2.40009045600891,6.56938743591309,7.37,5.57,2,4,4.98875188827515,5.49363946914673,7.12534189224243,8.04008102416992,1,1
"49","sırasında","tr",1,50,"sırasında",8.30285453796387,1.98061263561249,6.04230737686157,"sırasında",715.541666666667,336.041666666667,201.625,"taint_none",5.31,9,5.50933361053467,2.40009045600891,5.2,7.37,5,2,5.79728174209595,4.98875188827515,7.98308944702148,7.12534189224243,1,1
"50","kapalıydı","tr",1,51,"kapalıydı.",7.90556883811951,6.32869529724121,8.13838768005371,"kapalıydı.",623.958333333333,371.875,278.666666666667,"taint_none",3.24,9,8.30285453796387,5.50933361053467,5.31,5.2,9,5,1.98061263561249,5.79728174209595,6.04230737686157,7.98308944702148,1,1
"51","Kapıların","tr",1,52,"Kapıların",9.49062895774841,2.83855438232422,6.84886455535889,"Kapıların",748.25,371.916666666667,216.5,"taint_none",3.56,9,7.90556883811951,8.30285453796387,3.24,5.31,9,9,6.32869529724121,1.98061263561249,8.13838768005371,6.04230737686157,1,1
"52","tanrısı","tr",1,53,"tanrısı",4.59577751159668,6.09012222290039,7.93453073501587,"tanrısı",476.291666666667,297.666666666667,217.958333333333,"taint_none",4.08,7,9.49062895774841,7.90556883811951,3.56,3.24,9,9,2.83855438232422,6.32869529724121,6.84886455535889,8.13838768005371,1,1
"53","olarak","tr",1,54,"olarak,",6.82347941398621,2.88573384284973,6.89205169677734,"olarak,",314.625,217.541666666667,192.25,"taint_none",6.58,6,4.59577751159668,9.49062895774841,4.08,3.56,7,9,6.09012222290039,2.83855438232422,7.93453073501587,6.84886455535889,1,1
"54","o","tr",1,55,"o",6.67136478424072,1.37125909328461,6.54366779327393,"o",84.5833333333333,51.875,51.875,"taint_none",6.56,1,6.82347941398621,4.59577751159668,6.58,4.08,6,7,2.88573384284973,6.09012222290039,6.89205169677734,7.93453073501587,1,1
"55","aynı","tr",1,56,"aynı",5.93196296691895,5.73353385925293,7.87870788574219,"aynı",444.125,298.166666666667,230.833333333333,"taint_none",6.07,4,6.67136478424072,6.82347941398621,6.56,6.58,1,6,1.37125909328461,2.88573384284973,6.54366779327393,6.89205169677734,1,1
"56","zamanda","tr",1,57,"zamanda",0.15404999256134,1.19747769832611,5.83925628662109,"zamanda",522.666666666667,267.083333333333,212.875,"taint_none",5.58,7,5.93196296691895,6.67136478424072,6.07,6.56,4,1,5.73353385925293,1.37125909328461,7.87870788574219,6.54366779327393,1,1
"57","evlerin","tr",1,58,"evlerin",9.99326705932617,6.89255619049072,8.49215412139893,"evlerin",330.833333333333,205.625,181.666666666667,"taint_none",3.87,7,0.15404999256134,5.93196296691895,5.58,6.07,7,4,1.19747769832611,5.73353385925293,5.83925628662109,7.87870788574219,1,1
"58","kapılarının","tr",1,59,"kapılarının",5.42057836055756,5.72533702850342,7.65362119674683,"kapılarının",675.041666666667,399.833333333333,177.083333333333,"taint_none",3.22,11,9.99326705932617,0.15404999256134,3.87,5.58,7,7,6.89255619049072,1.19747769832611,8.49215412139893,5.83925628662109,1,1
"59","giriş","tr",1,60,"giriş",7.49636650085449,5.83526706695557,7.80866575241089,"giriş",469.416666666667,214.291666666667,185.625,"taint_none",5.08,5,5.42057836055756,9.99326705932617,3.22,3.87,11,7,5.72533702850342,6.89255619049072,7.65362119674683,8.49215412139893,1,1
"60","ve","tr",1,61,"ve",2.98825573921204,3.8029465675354,6.40305995941162,"ve",156.041666666667,88.5,88.5,"taint_none",7.37,2,7.49636650085449,5.42057836055756,5.08,3.22,5,11,5.83526706695557,5.72533702850342,7.80866575241089,7.65362119674683,1,1
"61","çıkışlarıyla","tr",1,62,"çıkışlarıyla",6.5125629901886,2.47999095916748,6.40332412719727,"çıkışlarıyla",621.333333333333,315.416666666667,213.708333333333,"taint_none",0,12,2.98825573921204,7.49636650085449,7.37,5.08,2,5,3.8029465675354,5.83526706695557,6.40305995941162,7.80866575241089,1,1
"62","da","tr",1,63,"da",1.03615069389343,4.2603006362915,7.48446083068848,"da",43.125,43.125,43.125,"taint_none",6.81,2,6.5125629901886,2.98825573921204,0,7.37,12,2,2.47999095916748,3.8029465675354,6.40332412719727,6.40305995941162,1,1
"63","ilişkilendirildi","tr",1,64,"ilişkilendirildi.",7.64119811356068,4.59593057632446,7.42037391662598,"ilişkilendirildi.",893.375,606.5,208.541666666667,"taint_none",0,16,1.03615069389343,6.5125629901886,6.81,0,2,12,4.2603006362915,2.47999095916748,7.48446083068848,6.40332412719727,1,1
"64","Janus","tr",1,65,"Janus,",2.62213407363743,4.34201431274414,7.39864873886108,"Janus,",348.375,281.541666666667,221.583333333333,"taint_none",3.01,5,7.64119811356068,1.03615069389343,0,6.81,16,2,4.59593057632446,4.2603006362915,7.42037391662598,7.48446083068848,1,1
"65","sıklıkla","tr",1,66,"sıklıkla",9.03451251983643,6.97600936889648,8.56336975097656,"sıklıkla",577.208333333333,377.25,280.583333333333,"taint_none",4.47,8,2.62213407363743,7.64119811356068,3.01,0,5,16,4.34201431274414,4.59593057632446,7.39864873886108,7.42037391662598,1,1
"66","değişimi","tr",1,67,"değişimi",12.6876373291016,7.08144760131836,8.63436698913574,"değişimi",605.375,340.291666666667,239.458333333333,"taint_none",4.34,8,9.03451251983643,2.62213407363743,4.47,3.01,8,5,6.97600936889648,4.34201431274414,8.56336975097656,7.39864873886108,1,1
"67","ve","tr",1,68,"ve",3.66466808319092,4.04660320281982,7.44975471496582,"ve",103.791666666667,57.8333333333333,57.8333333333333,"taint_none",7.37,2,12.6876373291016,9.03451251983643,4.34,4.47,8,8,7.08144760131836,6.97600936889648,8.63436698913574,8.56336975097656,1,1
"68","dönüşümü","tr",1,69,"dönüşümü",6.08819961547852,7.34976577758789,8.63567638397217,"dönüşümü",691.916666666667,325.166666666667,227.666666666667,"taint_none",4,8,3.66466808319092,12.6876373291016,7.37,4.34,2,8,4.04660320281982,7.08144760131836,7.44975471496582,8.63436698913574,1,1
"69","sembolize","tr",1,70,"sembolize",3.66095963865519,5.38816499710083,7.73235130310059,"sembolize",654.416666666667,384.083333333333,239.875,"taint_none",3.53,9,6.08819961547852,3.66466808319092,4,7.37,8,2,7.34976577758789,4.04660320281982,8.63567638397217,7.44975471496582,1,1
"70","etti","tr",1,71,"etti,",4.10695683956146,2.29237174987793,3.67076921463013,"etti,",268.791666666667,206.666666666667,198.333333333333,"taint_none",5.78,4,3.66095963865519,6.08819961547852,3.53,4,9,8,5.38816499710083,7.34976577758789,7.73235130310059,8.63567638397217,1,1
"71","örneğin","tr",1,72,"örneğin",5.48272943496704,5.93734264373779,8.26225185394287,"örneğin",312.625,281,227.25,"taint_none",5.1,7,4.10695683956146,3.66095963865519,5.78,3.53,4,9,2.29237174987793,5.38816499710083,3.67076921463013,7.73235130310059,1,1
