"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"54","his","en",1,55,"his",3.08326435089111,3.04831862449646,7.07732391357422,"his",269.157894736842,211.5,193.736842105263,"taint_none",6.51,3,0.840851128101349,10.3458280563354,7.4,4.54,2,5,2.81349301338196,6.56004428863525,6.12464904785156,8.21235656738281,1,1
"55","temple","en",1,56,"temple",3.29463982582092,5.64502334594727,7.63878297805786,"temple",263.052631578947,186.368421052632,183.026315789474,"taint_none",4.45,6,3.08326435089111,0.840851128101349,6.51,7.4,3,2,3.04831862449646,2.81349301338196,7.07732391357422,6.12464904785156,1,1
"56","were","en",1,57,"were",2.25611472129822,3.47623372077942,6.64316701889038,"were",264.736842105263,169.157894736842,154.105263157895,"taint_none",6.34,4,3.29463982582092,3.08326435089111,4.45,6.51,6,3,5.64502334594727,3.04831862449646,7.63878297805786,7.07732391357422,1,1
"57","open","en",1,58,"open",5.13477325439453,5.66229772567749,7.37725400924683,"open",434.921052631579,235.763157894737,208.315789473684,"taint_none",5.48,4,2.25611472129822,3.29463982582092,6.34,4.45,4,6,3.47623372077942,5.64502334594727,6.64316701889038,7.63878297805786,1,1
"58","in","en",1,59,"in",2.74158883094788,2.42006921768188,5.41221475601196,"in",225.921052631579,185.289473684211,185.289473684211,"taint_none",7.27,2,5.13477325439453,2.25611472129822,5.48,6.34,4,4,5.66229772567749,3.47623372077942,7.37725400924683,6.64316701889038,1,1
"59","times","en",1,60,"times",7.76324081420898,4.41118860244751,7.32540273666382,"times",358.973684210526,233.289473684211,217.578947368421,"taint_none",5.56,5,2.74158883094788,5.13477325439453,7.27,5.48,2,4,2.42006921768188,5.66229772567749,5.41221475601196,7.37725400924683,1,1
"60","of","en",1,61,"of",0.316486090421677,1.47051846981049,4.68223333358765,"of",134.078947368421,134.078947368421,123.894736842105,"taint_none",7.4,2,7.76324081420898,2.74158883094788,5.56,7.27,5,2,4.41118860244751,2.42006921768188,7.32540273666382,5.41221475601196,1,1
"61","war","en",1,62,"war",1.86353933811188,5.45146656036377,7.54540634155273,"war",101.605263157895,95.9210526315789,95.9210526315789,"taint_none",5.46,3,0.316486090421677,7.76324081420898,7.4,5.56,2,5,1.47051846981049,4.41118860244751,4.68223333358765,7.32540273666382,1,1
"62","and","en",1,63,"and",1.77110981941223,2.09434509277344,4.92191648483276,"and",85.7894736842105,81,77.4473684210526,"taint_none",7.41,3,1.86353933811188,0.316486090421677,5.46,7.4,3,2,5.45146656036377,1.47051846981049,7.54540634155273,4.68223333358765,1,1
"63","closed","en",1,64,"closed",8.87978935241699,5.75348138809204,7.77687358856201,"closed",289.894736842105,254.210526315789,219.184210526316,"taint_none",4.9,6,1.77110981941223,1.86353933811188,7.41,5.46,3,3,2.09434509277344,5.45146656036377,4.92191648483276,7.54540634155273,1,1
"64","during","en",1,65,"during",3.38792085647583,3.1554000377655,5.72718143463135,"during",337.578947368421,193.657894736842,150.026315789474,"taint_none",5.72,6,8.87978935241699,1.77110981941223,4.9,7.41,6,3,5.75348138809204,2.09434509277344,7.77687358856201,4.92191648483276,1,1
"65","peacetime","en",1,66,"peacetime.",11.0006228983402,1.95825433731079,6.11455535888672,"peacetime.",553.921052631579,372.052631578947,203.736842105263,"taint_none",3,9,3.38792085647583,8.87978935241699,5.72,4.9,6,6,3.1554000377655,5.75348138809204,5.72718143463135,7.77687358856201,1,1
"66","As","en",1,67,"As",4.87291097640991,3.43357610702515,6.50910234451294,"As",192.578947368421,148.263157894737,144.131578947368,"taint_none",6.77,2,11.0006228983402,3.38792085647583,3,5.72,9,6,1.95825433731079,3.1554000377655,6.11455535888672,5.72718143463135,1,1
"67","the","en",1,68,"the",1.77864742279053,4.25946617126465,7.33710145950317,"the",387.368421052632,269.473684210526,229,"taint_none",7.73,3,4.87291097640991,11.0006228983402,6.77,3,2,9,3.43357610702515,1.95825433731079,6.50910234451294,6.11455535888672,1,1
"68","god","en",1,69,"god",3.02747774124146,6.61447286605835,8.18171501159668,"god",210.763157894737,145.131578947368,136.052631578947,"taint_none",5.57,3,1.77864742279053,4.87291097640991,7.73,6.77,3,2,4.25946617126465,3.43357610702515,7.33710145950317,6.50910234451294,1,1
"69","of","en",1,70,"of",0.992771983146667,2.98653078079224,6.87709045410156,"of",207.5,156.368421052632,147.315789473684,"taint_none",7.4,2,3.02747774124146,1.77864742279053,5.57,7.73,3,3,6.61447286605835,4.25946617126465,8.18171501159668,7.33710145950317,1,1
"70","gates","en",1,71,"gates,",10.5470075011253,4.36969709396362,7.42547798156738,"gates,",319.736842105263,214.263157894737,191.947368421053,"taint_none",4.3,5,0.992771983146667,3.02747774124146,7.4,5.57,2,3,2.98653078079224,6.61447286605835,6.87709045410156,8.18171501159668,1,1
"71","he","en",1,72,"he",1.59302282333374,2.64085817337036,6.75736331939697,"he",78.5,57.1578947368421,47.8947368421053,"taint_none",6.69,2,10.5470075011253,0.992771983146667,4.3,7.4,5,2,4.36969709396362,2.98653078079224,7.42547798156738,6.87709045410156,1,1
"72","was","en",1,73,"was",2.70156764984131,4.31005859375,6.92283344268799,"was",231.236842105263,186.184210526316,178.052631578947,"taint_none",6.82,3,1.59302282333374,10.5470075011253,6.69,4.3,2,5,2.64085817337036,4.36969709396362,6.75736331939697,7.42547798156738,1,1
"73","also","en",1,74,"also",3.31396102905273,5.78426027297974,7.46377801895142,"also",247.421052631579,156.710526315789,156.710526315789,"taint_none",6.19,4,2.70156764984131,1.59302282333374,6.82,6.69,3,2,4.31005859375,2.64085817337036,6.92283344268799,6.75736331939697,1,1
"74","associated","en",1,75,"associated",5.22781085968018,5.34784173965454,7.39674997329712,"associated",433.684210526316,296.105263157895,265,"taint_none",4.89,10,3.31396102905273,2.70156764984131,6.19,6.82,4,3,5.78426027297974,4.31005859375,7.46377801895142,6.92283344268799,1,1
"75","with","en",1,76,"with",0.00855909008532763,0.0784826055169106,2.63119602203369,"with",194.052631578947,151.552631578947,144,"taint_none",6.85,4,5.22781085968018,3.31396102905273,4.89,6.19,10,4,5.34784173965454,5.78426027297974,7.39674997329712,7.46377801895142,1,1
"76","entering","en",1,77,"entering",9.76526069641113,3.7564959526062,7.49639415740967,"entering",432.236842105263,283.184210526316,234.078947368421,"taint_none",4.42,8,0.00855909008532763,5.22781085968018,6.85,4.89,4,10,0.0784826055169106,5.34784173965454,2.63119602203369,7.39674997329712,1,1
"77","and","en",1,78,"and",2.89625239372253,3.37098741531372,7.0537257194519,"and",115.447368421053,81.1578947368421,67.0263157894737,"taint_none",7.41,3,9.76526069641113,0.00855909008532763,4.42,6.85,8,4,3.7564959526062,0.0784826055169106,7.49639415740967,2.63119602203369,1,1
"78","exiting","en",1,79,"exiting",3.04954747110605,5.35474681854248,7.27339029312134,"exiting",431.736842105263,309.157894736842,217.078947368421,"taint_none",3.34,7,2.89625239372253,9.76526069641113,7.41,4.42,3,8,3.37098741531372,3.7564959526062,7.0537257194519,7.49639415740967,1,1
"79","the","en",1,80,"the",1.13378584384918,4.104416847229,7.13915967941284,"the",165.157894736842,134.473684210526,92.3421052631579,"taint_none",7.73,3,3.04954747110605,2.89625239372253,3.34,7.41,7,3,5.35474681854248,3.37098741531372,7.27339029312134,7.0537257194519,1,1
